UniqueCount	AmbigCount
0	29
0	14
2	664
10	1
0	1
0	1
0	0
0	43
0	43
0	0
0	0
0	0
0	0
0	0
20	110
0	7
6	64
0	26
0	5
0	89
7	49
0	102
0	6
0	32
549	246
0	73
2	228
3	58
1	1
0	0
0	15
9	873
0	97
2	202
0	183
0	172
0	49
80	149
0	25
0	0
0	0
0	0
0	2
0	31
0	4
0	14
27	28
2	24
0	10
0	12
49	13
0	127
0	91
0	121
0	98
0	106
8	102
0	102
1	125
0	117
17	44
0	64
1	63
27	55
1	92
0	158
19	81
0	0
2	13
0	0
7	143
0	19
0	5
0	14
1	10
0	18
18	63
0	6
0	8
0	52
0	16
0	1
0	68
0	30
0	10
0	12
0	0
0	0
3	451
83	671
4	26405
2	0
0	1120
0	1
381	1576
3	5649
0	0
0	0
75	1161
0	51
1	1
0	0
0	93
5	73
6	110
0	102
0	6
0	23
22	23
0	27
0	6
21	9
0	14
0	22
0	23
0	17
0	27
4	13
1	30
6	57
2	15
3	10
0	13
17	20
0	20
0	0
0	8
0	15
122	43
0	20
1	22
0	30
0	26
0	14
1	52
0	33
0	29
1	28
0	16
6	15
15	12
23	18
3	17
0	2
0	17
0	5
0	0
1	0
2	45
12	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	641
72	1412
44	1361
0	0
0	337
18	70
25	108
0	111
5	21
11	55
5	5
1	50
0	50
0	47
0	1
2	17
0	0
0	0
0	0
0	0
0	3
0	3
2	2
0	2
0	4351
0	3389
2	5098
0	5098
0	116
6	0
19	474
0	474
7	0
0	21
2	34
2	12
0	5
7	35
0	34
5	100
0	10
22	107
12	29
0	107
25	2
5	96
0	97
23	0
10	14
3	211
1	192
0	204
0	202
25	186
10	224
0	200
0	71
1	167
2	94
0	43
0	43
0	25
0	30
0	16
0	23
0	19
1	17
34	8
12	67
0	0
0	0
0	0
0	0
0	0
9	96
4	42
0	0
0	0
0	0
0	0
0	0
0	0
1	204
20	278
4	120
3	109
174	931
63	934
0	225
0	1371
