UniqueCount	AmbigCount
0	4
0	0
10	676
0	0
0	1
0	0
0	0
0	98
0	98
0	0
0	0
0	0
0	3
0	0
18	139
0	9
9	68
0	36
0	5
0	120
14	52
0	171
0	28
0	47
848	292
1	54
1	148
1	49
1	5
0	0
0	0
17	864
1	80
6	216
0	226
0	204
0	45
143	149
0	20
0	0
0	0
0	0
0	3
0	121
0	3
0	7
11	35
5	50
0	4
0	9
78	8
0	174
0	139
0	189
0	111
0	128
11	100
5	98
2	144
0	98
35	63
0	82
6	74
21	15
0	45
0	275
25	39
0	0
1	17
0	1
8	248
0	23
0	2
0	11
0	10
1	21
57	240
0	18
0	10
4	59
0	14
0	3
4	76
0	23
0	6
0	9
0	0
0	0
3	439
64	714
45	23449
0	0
3	1768
0	1
407	1175
4	5636
0	0
0	1
218	1372
0	42
2	3
0	0
3	111
9	88
11	163
0	153
0	7
0	30
18	30
0	23
2	2
41	4
0	15
0	17
6	19
2	13
0	14
0	9
4	22
11	49
5	5
6	1
0	14
32	15
0	15
0	0
0	6
0	16
293	71
0	37
1	30
0	41
0	25
0	13
0	90
0	49
0	37
1	34
8	16
7	17
9	15
37	12
4	12
0	1
0	8
0	0
0	0
0	0
3	76
16	14
0	0
0	0
0	0
0	0
0	0
0	32
0	32
0	33
0	33
0	33
0	33
0	32
0	32
0	32
0	32
5	28
0	0
0	7
2	1
0	3
54	1004
97	2218
83	2128
3	0
0	621
33	110
68	227
7	231
16	52
22	86
28	1
9	201
25	213
0	187
3	19
1	34
0	0
0	0
0	0
1	0
0	2
0	2
0	2
0	1
0	3260
0	1841
22	3919
0	3919
0	5
11	0
11	453
0	453
1	0
0	16
0	30
0	8
0	0
13	57
0	47
13	77
0	8
25	112
12	52
0	112
37	3
4	80
0	69
26	0
24	34
4	169
0	161
0	169
0	169
28	132
11	189
0	150
0	31
0	138
0	67
0	53
0	50
2	35
3	22
1	25
0	32
0	13
3	16
52	2
15	68
0	0
0	0
0	0
0	0
0	0
6	111
2	128
0	0
0	0
0	0
0	0
0	0
0	0
0	182
28	310
9	167
0	164
16	31
3	32
0	8
8	2345
0	2178
0	2233
71	1118
15	999
0	729
3	608
4	649
0	649
1	2
0	2
4	6
0	2
0	5
40	4
0	974
0	962
0	904
2	604
2	673
1	538
3	582
4	128
0	520
12	418
0	132
0	182
0	265
0	206
11	224
8	24
0	146
7	114
29	134
60	17
3	10
6	3
0	46
0	41
6	45
0	42
0	5
0	31
1	0
1	9
9	522
49	491
9	356
0	307
1	13
1	54
4	80
4	9
49	123
2	62
19	43
0	29
6	2
0	0
10	234
1	108
3	51
0	146
24	139
2	1003
0	1519
0	1512
0	1113
0	910
0	1548
1	369
0	1263
0	1107
92	1242
8	811
4	1029
0	1493
0	1128
0	961
0	1187
0	1289
0	394
0	266
8	228
0	989
0	256
0	396
0	359
0	269
0	268
0	459
0	42
2	133
4	517
0	304
0	300
0	402
0	413
0	412
0	17
2	12
0	228
0	381
0	335
9	241
0	283
0	266
0	185
0	164
0	151
0	159
0	26
0	20
1	3
0	0
10	0
6	149
253	176
13	42
37	0
0	825
39	822
0	581
0	160
0	186
7	118
0	61
10	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	882
170	828
2	841
18	861
16	131
2	50
3	0
37	750
6	766
41	555
10	949
1	1483
0	932
0	667
0	1159
0	1088
0	545
1	663
0	251
3	218
12	165
5	230
0	382
62	56
4	194
14	23
9	86
3	110
0	360
23	396
0	55
0	52
0	370
11	433
0	152
51	1005
1	523
47	852
45	95
82	463
1	143
0	12
152	163
0	25
0	25
0	25
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	3
0	4
0	7
0	0
45	277
