UniqueCount	AmbigCount
0	11
0	1
9	3245
3	5
0	27
0	7
0	2
0	12
0	12
0	0
0	0
0	0
0	0
0	0
5	99
0	7
0	24
0	18
0	9
0	61
42	59
11	858
5	276
0	63
180	116
0	52
0	283
0	30
0	0
1	0
0	1
48	3878
0	198
0	262
0	227
0	242
0	162
41	97
0	121
0	18
0	6
0	18
0	13
0	59
1	13
0	13
3	120
6	59
0	8
0	15
26	339
0	1593
0	1271
0	1070
0	718
0	937
0	807
0	173
0	832
0	856
7	57
0	118
0	23
23	45
2	106
0	199
2	87
0	0
0	0
0	36
0	1361
1	24
0	5
0	11
0	506
0	2718
21	107
1	19
0	23
0	15
0	0
0	24
0	168
0	8
0	17
0	9
0	5
237	40251
4797	115199
137	286359
0	19022
48	109655
11	3193
6386	117053
68	79935
0	0
0	33
213	5702
0	96
0	0
0	0
0	34
0	25
0	42
0	32
1	6
0	9
7	9
0	24
0	3
3	3
0	7
0	10
1	10
0	10
0	11
0	5
0	12
2	108
0	4
2	1
0	19
4	47
0	32
4	17
0	6
0	15
256	121
0	16
0	11
0	23
0	22
0	14
0	123
0	33
0	68
1	20
5	15
9	11
8	25
16	24
1	62
0	32
0	49
0	71
0	0
0	0
2	63
8	12
4	2
0	0
0	2
0	1
0	0
0	660
0	674
0	673
0	675
0	675
0	675
0	676
0	673
0	673
0	660
0	32
0	1
0	12
0	7
0	8
12	2189
22	4066
50	3949
0	6
0	549
8	147
57	432
0	433
37	115
8	180
26	44
74	1420
32	1423
3	1268
4	128
4	564
36	717
0	704
2	717
8	0
1	238
11	227
14	216
1	165
1	61607
0	52732
6061	61586
0	551
7	0
13	928
0	928
1	5
0	25
6	39
1	31
5	17
6	44
0	94
99	427
0	70
10	354
3	158
0	354
39	33
6	296
1	229
99	26
4	2
1	526
0	443
0	487
0	482
63	471
2	530
0	486
0	168
2	380
0	194
0	126
0	123
0	38
1	31
0	22
0	18
0	12
0	12
0	9
1	0
0	0
0	0
0	0
0	0
4	78
0	77
0	1
0	1
0	1
0	1
0	0
0	0
0	99
5	149
4	85
4	86
48	499
30	498
0	186
6	4346
0	4203
0	4238
130	2752
15	2508
0	1674
1	890
504	0
8	8
0	4
1	8
0	9
0	4
13	8
4	2070
0	2081
1	2033
0	1616
0	1777
0	1495
0	1610
6	437
0	1502
0	1367
1	798
1	776
0	904
0	789
2	741
0	217
0	451
0	392
10	410
21	136
3	4
8	2
0	103
0	83
12	97
0	97
0	10
0	98
1	2
4	44
2	730
14	705
4	505
0	368
2	38
0	48
0	72
7	25
59	141
1	69
6	46
0	38
2	2
0	0
3	230
3	100
3	58
0	127
6	175
0	1786
0	2630
0	2626
0	1954
0	1965
0	2704
0	763
0	2339
0	1953
70	1899
8	1707
0	1917
0	2619
0	2096
0	1924
0	2455
0	2438
0	861
0	619
2	590
0	1992
0	607
0	895
0	819
0	599
0	692
0	1275
0	228
2	324
0	1048
0	757
0	613
0	875
0	813
0	809
0	105
0	84
0	557
0	791
0	749
18	572
0	669
0	658
0	567
0	510
0	560
0	522
0	204
0	182
3	34
0	2
16	0
6	380
521	416
4	94
16	0
0	962
0	962
0	760
1	279
