UniqueCount	AmbigCount
0	18
0	1
0	3128
6	10
0	28
0	5
0	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
2	111
0	12
2	14
0	63
0	28
0	64
91	158
40	1355
3	473
0	158
296	155
0	90
2	493
1	44
0	0
0	0
0	2
72	3673
0	220
0	290
0	228
0	236
0	149
21	107
0	117
0	10
0	4
0	11
0	7
0	76
0	4
0	15
4	260
9	149
0	15
0	36
25	552
0	2439
0	1927
0	1644
0	1230
0	1406
7	1091
1	265
1	1213
0	1140
9	139
0	215
0	71
17	70
9	150
0	241
9	142
0	0
0	0
0	79
10	2253
1	13
0	2
0	20
0	206
0	1635
4	111
0	21
0	17
0	16
0	0
0	18
0	361
0	17
0	39
0	6
0	4
79	16796
2553	58185
113	158417
0	10140
26	59401
9	1667
3582	63254
52	46468
0	0
0	82
329	8632
0	122
0	0
0	0
1	79
1	55
2	82
0	64
0	6
0	25
7	25
0	32
0	3
9	3
0	6
0	12
2	11
2	10
0	13
4	14
1	12
16	155
0	7
10	8
0	36
6	60
0	34
13	51
1	21
0	36
429	210
0	42
0	28
0	52
0	21
0	24
0	215
0	69
1	125
0	45
1	35
2	0
7	41
49	57
1	67
0	33
0	50
0	23
0	0
0	0
0	62
5	16
4	2
0	1
0	1
0	2
0	1
0	247
0	249
0	249
0	249
0	248
0	249
0	249
0	249
0	248
0	246
0	9
0	0
0	2
1	0
0	1
8	859
14	1791
31	1745
1	2
0	333
7	90
86	530
0	544
60	225
20	163
16	39
47	995
37	1014
0	895
4	103
7	364
25	477
1	472
0	477
11	0
0	123
3	114
13	119
0	83
1	17246
0	14830
1733	17238
0	330
7	0
46	2373
0	2373
8	9
0	83
22	125
9	99
5	48
6	101
0	238
174	736
0	143
29	561
3	225
0	561
119	73
24	455
3	386
208	50
2	3
0	335
1	276
0	299
0	292
38	301
7	339
0	296
0	104
2	254
0	129
0	80
0	82
0	29
0	26
0	24
0	14
0	8
0	12
0	3
1	0
0	0
0	0
0	0
2	0
3	63
0	62
0	2
0	2
0	1
0	0
0	0
0	0
2	326
19	479
14	251
5	285
56	609
62	611
0	206
4	4141
0	3997
0	4020
151	2543
12	2339
0	1483
0	1003
425	0
12	9
2	3
1	12
0	14
2	8
18	6
1	1541
0	1543
0	1504
1	1200
0	1306
0	1062
0	1164
18	287
0	1089
5	979
0	539
1	588
0	692
0	627
2	616
1	187
0	360
2	314
6	316
18	84
8	10
22	9
1	234
0	194
24	232
1	232
4	44
0	230
0	7
3	90
6	1124
46	1100
16	809
0	681
3	85
10	119
0	152
10	49
96	232
1	120
23	91
0	76
3	10
0	0
2	182
3	91
1	45
0	101
2	138
0	1410
0	2146
0	2141
0	1517
0	1572
0	2201
0	556
0	1894
0	1519
107	1468
5	1337
2	1493
0	2133
0	1626
0	1483
0	1991
0	2007
0	674
0	491
4	464
0	1685
0	455
0	744
0	657
0	474
0	542
0	1085
0	201
0	262
0	923
0	658
0	550
0	788
1	749
0	743
0	110
0	91
0	563
0	712
0	710
18	538
0	591
1	596
0	489
0	439
0	521
0	465
0	196
0	153
5	36
0	0
21	0
9	313
437	356
4	94
41	0
0	1488
2	1512
0	1140
2	468
0	495
14	256
1	108
9	181
0	0
0	23
0	31
0	40
1	37
0	39
0	12
0	11
5	11
0	2
4	1
0	1441
112	1398
1	1407
2	1425
12	391
2	92
3	0
52	1496
3	1577
8	1072
15	1829
1	2582
1	1853
1	1383
0	2212
0	2062
0	1149
0	1398
0	505
1	469
7	383
4	469
0	537
33	158
0	373
9	122
1	206
0	207
0	486
7	498
0	62
0	59
0	477
0	499
0	217
0	964
0	461
50	849
28	322
25	566
3	371
0	10
121	486
0	95
0	96
0	99
0	25
0	14
0	0
4	0
5	36
10	24
0	35
0	50
6	86
7	551
26	620
0	45
49	148
0	12
6	11
12	440
34	406
1	69
21	290
18	253
0	19
0	12
1	532
0	525
0	486
0	486
0	50
1	85
0	113
0	1
0	1
0	1
142	2961
7	1928
1	1403
254	944
60	213
0	0
52	0
38	8
1	677
0	682
0	639
0	685
37	689
0	652
0	691
17	119
0	70
2	660
2	92
0	583
0	44
0	26
2	98
0	688
5	405
0	64
0	629
3	586
7	40
9	39
2	589
4	80
8	51
0	45
2	120
0	242
0	173
6	277
0	179
3	140
2	10
1	5
3	10
2	10
0	9
0	3
0	4
0	6
0	2
0	1
141	2498
0	2470
0	2194
0	2420
0	2312
0	2136
0	2132
2	2135
0	644
1	124
4	345
1	2852
1	2805
52	1215
26	510
27	38
0	9
0	9
0	1873
0	663
0	1665
0	1834
0	1759
0	1892
0	1806
0	1849
0	1890
0	1862
13	399
0	504
0	162
0	78
0	405
0	102
0	146
0	418
2	351
2	296
1	102
1	82
3	76
51	1923
3	6
0	327
2	6
0	11
0	374
0	385
64	1734
0	89
0	307
0	252
3	2612
2	2581
21	2531
7	1386
0	197
1	644
2	332
0	213
0	512
2	314
1	187
1	399
8	675
0	562
2	538
8	397
12	19
30	14445
0	13430
0	14954
38	2549
4	4558
14	3191
2	3790
1	2618
0	531
0	1152
9	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	27
0	0
0	0
20	80
0	0
1	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	117
0	6
0	0
0	0
0	0
0	0
0	0
3	330
1	46
0	13
0	7
0	7
0	8
0	308
1	26
0	259
0	42
0	57
0	46
0	53
0	47
0	54
0	59
0	51
0	34
0	27
0	52
0	28
0	286
0	39
0	220
1	239
1	41
9	83
13	3
9	2
0	694
2	830
1	887
0	938
0	732
161	934
0	705
0	905
1	865
20	895
9	840
0	678
0	730
0	2
1	3
3	0
3226	288
0	16
0	129
10	159
2	27
1	25
1	26
0	8
8	27
0	16
13	16
0	17
8	26
0	7
0	5
0	0
13	0
0	0
1	1
7	1988
0	704
0	2453
8	1212
14	168
0	1921
26	1021
169	1432
5	601
1	517
0	369
0	350
0	73
2	28
0	16
0	16
0	21
74	21
0	1211
0	1104
14	1104
2	1283
3	977
15	820
1	600
0	0
1	0
1	962
0	873
0	658
1	142
10	81
9	56
2	47
1	145
0	411
6	185
0	45
0	50
1	0
2	49
0	49
0	314
0	67
184	627
11	193
186	390
5	236
0	1058
4	1258
0	1392
0	1256
1	1261
0	2275
0	1583
3	821
0	931
400	1070
528	2490
0	2069
0	465
8	999
11	64
6	481
4	53
27	0
0	126
0	151
0	812
0	793
0	816
0	807
0	188
0	811
0	178
0	50
0	38
0	78
0	796
2	39
4	759
1	92
0	103
0	36
0	35
1	6
1	6
0	1
0	1
0	0
0	0
46	1
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	1
0	2
0	1
0	1
1	2
0	1
0	0
2	0
0	9
0	1
0	11
0	9
2	11
0	7
0	0
0	9
0	4
5	12
0	0
0	0
0	9
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	87
0	101
0	5
0	86
0	11
2	11
2	5
0	0
0	0
39	438
0	438
34	596
21	598
129	251
2	391
0	193
0	132
0	68
0	269
0	201
0	76
0	177
0	161
0	81
0	168
0	167
0	69
0	68
0	69
0	70
0	165
0	43
0	17
0	70
0	38
0	0
0	0
0	29
0	420
215	659
0	15
6	527
4	457
3	90
0	265
0	78
1	71
0	4
3	44
0	0
0	0
2	107
0	84
12	101
3	51
932	360
3	289
12	120
2	3
20	39
339	994
0	73
1	172
6	153
2	115
2	107
0	500
0	62
0	227
1	81
2	222
0	10
0	284
0	287
0	283
2	282
0	283
1	283
0	283
0	281
0	49
5	30
0	58
21	454
0	469
53	460
2	1
11	63
5	29
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
6	99
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	8
0	0
0	0
4	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	249
3	270
1	734
8	809
2	805
2	678
3	42
2	56
29	48
0	453
4	102
0	2378
3	20285
3	54
0	5129
1	723
20	450
0	20521
0	20415
0	3800
0	4060
367	4857
0	1619
0	20162
0	355
1	1165
4	19528
0	6944
12	85
207	2923
7	44
0	4
0	32
0	21
0	34
0	3
1	2996
776	4666
32	4671
1	4635
2	4352
0	4035
0	3001
0	3004
5	0
24	28
1	14
16	343
15	24
11	330
1	10
1	3
0	53
1	45
452	1391
0	43
10	1268
2	638
32	51
33	37
0	0
32	0
1	757
1	731
0	731
0	731
0	734
0	734
0	773
0	775
0	412
0	30
0	3
5	123
0	7
0	7
62	128
0	19
2	8
0	25
12	14
0	25
0	0
0	0
0	3
0	2
0	2
0	9
0	9
0	7
0	1
0	17
0	0
0	6
0	63
0	8
0	63
0	0
3	3
0	668
110	929
0	691
0	697
0	643
0	652
1	538
5	510
0	261
0	454
0	349
0	261
0	416
3	417
7	71
1	368
0	275
0	173
0	239
0	82
0	285
0	286
0	286
0	289
0	286
0	286
4	204
0	254
1	259
2	259
0	259
0	188
0	0
335	272
0	80
4	44
0	21
0	26
0	0
2	1
0	0
0	0
0	0
0	0
1	138
4	127
3	431
0	114
40	300
23	221
0	219
0	71
0	1575
31	1666
0	347
0	244
2	289
2	180
637	219
0	219
106	909
18	42
8	836
3	838
0	525
9	604
17	593
4	237
6	792
0	510
0	1251
1	795
0	192
6	355
0	312
0	128
4	230
0	176
0	100
3	22
0	0
0	11
0	0
0	0
1	211
0	0
8	228
0	333
0	278
0	392
1	199
1	277
0	282
0	272
0	78
0	117
0	121
0	165
0	7
0	7
0	7
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
6	1
2	0
0	0
1066	248
43	253
0	101
6	0
0	14
0	80
0	77
0	80
0	74
0	3
1	2
0	3
0	3
0	5
0	8
0	0
0	0
134	305
0	273
0	32
1	71
0	0
0	2411
0	1322
52	2892
3	2873
0	2161
13	1619
0	2814
1	2574
0	1701
0	2106
0	0
6	1
8	64
5	7
0	30
120	187
2	160
1	136
0	93
1	4
0	688
0	0
0	0
0	0
0	0
2	0
0	0
0	19
0	19
0	13
0	4
0	0
3	5638
2	5353
0	277
0	1254
3	4189
31	4400
0	578
1	183
3	413
8	137
0	124
21	104
0	81
4	331
0	19
2	51
0	33
5	77
6	4
1	4
0	0
0	0
3	180
0	30
0	0
1	0
1	1
1	1
8	106391
179	90593
0	106293
0	97823
6	75055
4	32588
1	33439
0	28478
5	20253
0	22727
5	22201
3	17576
2	14948
0	14563
70	12550
115	13042
16	31
1	0
4	2
0	0
32	638
2	16
0	0
0	0
0	2
13	30
0	2
1	2
0	2
1	1
0	0
65	185
0	11
4	28
0	24
0	24
0	25
0	24
0	23
0	21
0	12
0	0
149	214
0	5
0	14
585	58
0	3
1	5
0	2
0	0
2	10
2	37
0	28
1326	2295
2	2215
0	1260
1839	1845
0	938
0	1845
0	1174
0	0
0	15
0	15
0	15
0	0
0	0
