UniqueCount	AmbigCount
0	26
0	2
5	695
0	0
0	1
0	0
0	0
0	84
0	84
0	0
0	0
0	0
0	0
0	0
11	161
0	5
13	70
0	17
0	1
0	116
8	42
1	134
5	38
0	44
787	298
0	85
12	224
1	26
5	11
0	0
0	2
30	861
1	71
2	205
0	180
0	189
0	35
115	164
0	23
0	0
0	0
0	3
0	1
0	102
0	0
0	6
3	34
6	39
0	6
0	7
72	9
0	170
0	112
0	177
0	139
0	122
6	91
6	95
0	157
0	104
35	68
0	98
3	89
29	20
0	42
0	270
16	39
0	0
0	10
0	0
2	217
0	18
2	0
0	10
0	2
1	17
24	170
0	3
0	2
0	49
0	7
0	7
0	73
0	32
0	7
0	8
0	0
0	0
3	337
88	622
21	22448
4	1
4	2515
0	2
340	1205
7	4635
0	0
0	0
141	1268
0	47
0	4
0	0
3	71
11	52
9	104
0	93
0	11
0	30
20	30
0	17
0	1
29	1
0	19
0	15
0	15
2	13
0	15
0	9
4	22
7	40
5	4
5	2
0	16
19	5
0	5
0	1
0	11
0	14
169	54
0	35
0	29
0	39
0	21
0	16
0	71
0	45
0	21
0	31
5	14
20	8
5	13
36	20
6	22
0	12
0	12
0	0
0	0
0	0
6	64
11	12
1	0
0	0
0	0
0	0
0	0
0	17
0	16
0	17
0	17
0	17
0	17
0	16
0	16
0	16
0	17
0	16
0	0
0	6
0	3
0	3
25	690
77	1631
56	1525
2	0
0	426
31	67
43	190
3	183
4	54
9	73
12	7
15	227
7	229
1	196
0	15
8	49
0	0
0	0
0	0
10	0
8	136
12	131
11	119
1	63
0	9848
0	5731
14	11769
0	11769
0	3
6	0
14	490
0	490
1	0
0	18
2	21
1	13
0	1
13	47
0	39
8	103
0	6
20	65
5	32
0	65
14	0
0	39
0	45
10	0
17	27
0	141
3	121
0	132
0	135
31	113
6	139
0	127
0	19
6	108
2	50
0	39
0	34
0	18
7	15
0	9
0	22
0	14
4	5
39	10
19	62
0	0
0	0
2	0
0	0
0	0
14	100
1	95
0	1
0	1
0	0
0	0
0	0
0	1
0	340
55	528
25	239
6	240
70	314
51	315
0	54
2	1625
0	1522
0	1561
49	830
6	734
0	487
1	385
1	558
0	558
1	4
0	0
2	7
3	4
3	2
19	1
0	656
0	657
0	650
2	425
0	471
0	392
0	402
9	95
0	354
3	315
0	101
0	114
0	139
0	102
7	131
2	13
0	111
7	76
11	76
31	2
12	7
9	1
0	76
0	64
11	71
0	71
4	8
0	64
0	1
2	14
18	384
19	361
0	263
0	235
2	14
2	40
0	64
3	20
32	82
0	42
18	29
0	26
3	1
0	0
7	202
2	84
4	51
0	118
9	103
1	742
0	1158
0	1147
0	846
0	691
0	1188
0	310
0	994
0	845
102	937
13	615
0	818
0	1144
0	855
1	738
0	915
0	997
0	342
0	216
3	192
0	799
0	213
0	291
0	244
1	160
1	194
0	357
0	28
4	97
0	413
0	261
3	225
0	334
0	314
0	314
0	17
4	7
0	171
0	288
5	244
7	179
0	208
0	197
0	139
0	120
0	112
0	107
0	36
0	23
2	6
0	0
13	0
6	142
245	161
16	34
29	0
0	688
21	698
0	507
0	158
0	162
7	98
0	34
5	55
0	0
0	1
0	2
0	2
0	2
0	2
0	0
0	0
0	1
0	0
0	0
5	798
103	751
2	754
11	783
21	119
0	45
1	0
36	706
7	788
41	538
15	937
4	1423
0	862
0	650
1	1071
0	987
0	480
1	658
0	212
1	175
10	115
7	193
0	378
47	44
2	174
24	21
16	67
0	86
0	254
15	286
0	34
0	26
0	262
2	289
0	95
59	961
1	476
80	826
42	86
41	435
2	157
0	15
58	157
0	25
0	25
0	25
0	6
0	6
0	0
4	0
2	14
5	3
0	11
2	21
1	46
2	168
23	215
0	21
49	254
0	5
