UniqueCount	AmbigCount
0	18
0	3
17	1128
1	2
0	11
0	2
0	1
0	133
0	133
0	0
0	0
0	0
0	0
0	0
18	177
0	12
13	83
1	25
0	3
0	136
24	117
7	223
3	48
0	160
1965	441
0	152
68	886
19	74
3	24
0	0
0	5
35	1571
0	75
2	296
0	294
0	273
0	40
133	251
0	21
0	0
0	0
0	0
0	5
0	89
0	3
0	2
8	44
17	96
0	3
0	3
166	15
0	383
0	302
0	537
1	332
0	248
16	205
29	264
4	420
0	238
59	211
0	317
13	192
79	71
10	159
1	533
51	142
0	0
4	4
0	0
4	335
0	13
0	0
0	13
0	10
2	17
41	177
0	15
0	9
1	110
0	2
0	4
0	98
0	54
0	1
0	4
0	0
0	0
6	665
109	1669
37	53776
1	1
5	3873
0	12
498	1637
7	7004
0	0
0	0
250	2997
0	108
0	11
2	0
2	123
10	97
6	164
0	158
0	7
0	35
53	35
0	39
1	5
48	14
0	21
0	13
1	15
2	12
0	16
0	20
1	24
5	104
2	4
1	10
0	28
36	15
0	15
0	0
0	5
0	12
163	53
0	36
0	23
0	36
0	25
0	14
0	66
0	41
1	24
0	34
14	12
6	13
7	12
47	34
11	41
0	12
0	29
0	2
0	0
2	0
10	100
17	24
8	0
0	0
0	0
1	0
0	0
0	36
0	30
0	36
0	35
0	34
0	36
0	30
0	31
0	32
0	36
5	29
1	2
0	9
1	6
1	4
39	819
104	1796
87	1797
2	0
0	456
26	119
65	285
1	260
11	73
20	114
27	16
37	717
73	752
1	650
17	60
17	159
0	1
0	0
0	1
30	0
4	514
45	493
82	485
7	349
1	17851
0	11651
25	21304
0	21304
0	0
9	0
54	2127
0	2127
18	5
0	72
9	94
11	51
4	19
23	99
0	142
46	518
0	31
35	209
19	93
0	207
63	10
8	137
0	125
84	0
19	91
1	234
0	198
0	222
0	214
58	194
34	254
0	211
0	41
4	197
10	83
0	61
0	57
0	32
9	27
1	13
0	18
0	14
15	19
51	10
37	86
0	0
0	0
0	0
0	0
1	0
12	126
5	113
0	0
0	0
0	0
0	0
0	0
0	0
1	207
45	292
30	124
2	147
198	1070
194	1068
0	210
10	1652
0	1562
0	1597
71	974
9	853
0	514
2	375
0	325
0	325
2	12
4	12
3	20
6	11
0	5
76	11
0	650
0	661
0	583
1	403
0	437
0	334
0	347
17	91
0	321
9	240
0	86
0	113
0	165
0	150
0	132
8	10
0	77
16	67
45	75
79	9
11	11
15	5
0	117
0	83
16	115
0	114
6	20
0	118
0	4
3	23
26	466
35	446
3	315
0	313
5	12
1	44
1	57
10	10
54	117
0	62
20	36
0	38
0	2
0	0
16	163
6	65
3	53
0	89
17	109
2	1085
0	1483
0	1475
0	1162
0	882
0	1508
0	449
1	1429
0	1162
164	1395
42	1039
4	1157
0	1472
1	1182
0	1017
0	1203
0	1264
0	473
0	350
7	287
0	950
0	345
0	397
0	321
0	213
0	268
0	450
0	65
2	134
1	453
1	300
1	262
0	354
0	320
0	321
0	35
8	15
0	264
0	367
0	438
15	354
0	247
0	224
0	156
0	124
0	168
0	122
0	57
0	31
1	12
0	0
40	0
3	149
262	162
15	25
32	0
1	913
7	918
0	642
1	181
0	215
11	124
3	53
8	89
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
3	875
97	825
2	832
11	864
33	201
1	51
4	0
57	1015
7	1061
60	722
11	1390
5	2588
2	1375
3	912
1	1771
0	1761
0	810
3	1065
0	369
1	324
25	243
5	401
0	810
125	89
1	341
38	37
31	122
1	66
0	224
17	245
0	28
0	30
0	218
6	236
0	89
29	415
0	222
70	372
56	29
52	246
0	75
0	22
106	318
0	17
0	17
0	17
0	2
0	0
0	0
0	0
6	12
12	10
1	23
3	34
7	42
0	196
28	235
0	14
52	305
0	4
1	1
70	910
284	908
4	117
101	701
120	523
3	6
0	2
2	953
0	946
0	889
2	889
1	41
18	155
2	106
0	2
0	2
1	0
99	523
60	441
13	136
391	200
1	453
55	803
0	0
35	0
45	8
1	316
0	319
0	291
0	320
17	321
0	294
0	330
27	394
0	17
1	313
0	47
0	257
3	69
0	32
3	40
0	317
2	179
0	25
0	295
2	268
4	9
11	11
2	255
1	18
3	3
0	24
1	43
0	114
0	75
16	125
0	60
2	50
0	7
0	3
6	7
0	7
0	6
0	2
0	3
0	5
1	1
3	1
77	1007
0	1007
0	786
0	845
0	833
10	791
0	806
5	801
0	138
7	1
6	532
0	1640
11	1596
41	594
58	840
9	65
0	0
0	5
0	832
0	420
3	623
0	668
0	623
0	696
0	636
0	698
0	702
0	702
95	111
1	180
0	102
0	38
0	170
2	53
1	75
5	169
4	140
25	99
39	34
17	17
17	7
301	1092
5	1
30	71
0	0
0	1
0	516
0	531
403	1089
0	163
0	409
0	264
15	2146
10	2088
94	2003
23	1164
2	48
0	581
2	320
0	217
24	518
2	230
2	200
0	337
33	487
7	456
25	422
48	234
51	28
3	4254
0	3939
5	4363
208	957
110	1404
2	487
12	631
10	364
12	81
3	160
5	0
2	1
0	1
6	0
