UniqueCount	AmbigCount
1	56
0	7
1	3192
1	5
0	26
0	1
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
7	149
0	19
0	19
0	37
0	17
0	87
69	108
23	642
3	176
0	77
248	115
0	59
3	400
0	39
0	0
1	1
0	7
69	3558
0	295
1	361
0	310
0	307
0	204
35	148
0	161
0	15
0	4
0	16
0	13
0	45
3	13
0	23
2	143
7	74
0	18
0	27
13	282
0	1419
0	1102
0	954
0	632
0	853
2	702
1	172
1	742
0	732
9	66
0	127
0	56
14	56
2	115
0	205
4	116
0	0
0	0
0	73
1	993
0	27
0	9
0	29
0	727
0	3295
5	77
0	26
0	28
0	26
0	0
0	24
1	209
0	19
0	29
0	7
0	4
126	33586
5538	127155
176	309505
0	19119
86	147366
15	5236
10419	195005
131	127413
0	0
0	71
187	4861
0	119
0	0
1	1
1	105
1	94
4	111
0	95
1	9
0	14
9	14
0	29
0	0
2	0
0	10
0	15
3	15
0	11
0	11
4	9
0	12
9	107
1	2
5	0
0	65
11	95
0	67
10	45
1	39
0	29
463	236
0	58
0	49
0	63
0	22
0	24
0	255
0	75
0	153
1	56
6	28
4	2
4	29
50	47
0	73
0	37
0	67
0	63
0	0
0	0
9	46
1	3
0	0
0	0
0	0
0	0
0	0
0	516
0	534
0	534
0	534
0	534
0	534
0	534
0	534
0	534
0	516
0	2
0	0
0	0
0	0
0	0
16	2087
29	4520
52	4326
0	0
0	871
17	192
52	414
0	392
48	166
15	150
15	32
3	98
1	102
0	95
0	12
0	49
7	57
0	57
0	57
0	0
0	13
1	12
1	13
0	7
0	6001
0	5178
649	5997
0	697
2	0
20	1234
1	1234
9	15
0	46
9	73
1	53
1	25
8	72
0	114
43	338
0	64
20	387
7	180
0	387
69	44
11	310
2	255
104	33
3	1
1	694
0	577
0	641
0	631
66	599
17	706
0	637
0	206
2	541
0	288
0	193
0	193
0	76
2	70
0	60
0	33
0	18
2	24
2	11
0	0
0	0
0	0
0	0
1	0
4	54
0	53
0	0
0	0
0	0
0	0
0	0
0	0
1	270
20	394
15	222
1	241
106	1376
121	1375
0	496
3	4236
0	4095
0	4131
119	2259
11	2080
0	1648
0	1063
1206	0
0	6
0	5
3	12
0	6
0	3
20	5
1	2263
0	2265
0	2206
0	1737
0	1938
0	1597
0	1744
13	475
0	1653
3	1494
0	867
1	868
0	994
0	917
2	915
1	224
0	541
0	482
7	510
14	144
2	8
11	7
1	120
0	98
17	107
0	109
1	11
0	105
1	7
2	44
16	1974
56	1907
8	1384
0	1151
3	123
3	199
0	267
0	97
90	449
0	223
20	147
0	145
2	30
0	0
15	619
1	320
3	216
0	406
5	413
0	2471
0	3862
0	3854
0	2718
0	2830
0	3954
0	876
0	3292
0	2713
123	2550
9	2328
0	2622
0	3847
0	2902
0	2623
0	3622
0	3657
0	1165
0	829
9	764
0	3088
0	809
0	1374
0	1267
0	893
0	1100
0	2032
0	390
1	533
0	1732
0	1267
5	1034
0	1503
0	1401
0	1396
0	216
2	176
0	926
0	1294
0	1181
8	861
0	1072
0	1118
0	921
0	817
0	889
0	889
0	308
0	297
2	78
0	5
41	0
4	469
587	550
10	139
29	0
0	1281
8	1308
0	999
1	406
0	401
6	218
4	87
2	175
0	0
0	31
1	41
0	46
1	40
0	46
0	16
0	13
2	14
0	2
8	1
0	2249
190	2211
0	2217
2	2223
18	659
2	123
1	0
84	1576
5	1731
6	1141
10	2020
2	2756
0	1931
0	1439
0	2394
0	2102
0	1196
3	1548
0	542
0	492
5	395
0	578
0	660
23	201
1	441
6	133
6	258
0	293
0	698
11	689
0	86
0	78
0	654
1	679
0	329
4	2392
3	1095
109	2121
45	813
19	1416
2	974
0	12
147	435
0	48
0	48
0	45
0	0
0	0
0	0
0	0
0	3
1	1
0	3
0	2
0	4
0	33
3	35
0	2
36	529
0	38
2	7
96	2096
107	1858
4	434
58	1096
72	933
0	84
0	80
7	3147
0	3089
0	2857
1	2857
1	352
4	511
4	641
0	0
0	0
1	0
279	4862
4	3155
0	2329
647	1536
39	210
0	0
213	0
86	17
0	572
0	578
0	551
0	584
34	581
0	558
0	578
9	89
0	40
1	547
0	56
0	485
0	38
0	24
0	60
0	572
1	277
0	41
0	529
0	480
2	22
4	26
0	506
0	70
3	33
0	35
1	75
0	204
0	146
11	284
0	201
1	154
0	10
0	6
1	10
2	10
0	9
0	3
0	4
0	1
0	1
0	1
183	4499
0	4459
1	4000
0	4349
0	4190
2	3806
1	3799
1	3804
0	1205
0	233
4	603
2	5087
5	5042
13	2166
10	803
28	21
4	17
0	9
0	3158
0	1099
0	2832
0	3101
0	2973
0	3228
0	3051
0	3170
0	3213
0	3173
32	615
0	797
0	226
0	120
0	711
0	153
0	186
0	719
1	637
1	493
1	169
0	139
1	135
43	3094
1	10
0	447
4	9
0	18
2	618
0	635
70	2906
0	97
0	555
0	433
23	3095
0	3019
1	2892
2	1499
4	224
1	670
1	341
0	214
0	512
4	344
0	199
1	417
12	842
0	736
3	725
1	549
4	6
43	26421
1	24644
0	27276
46	4578
2	8076
18	5538
7	6632
2	4575
0	934
0	2088
13	0
0	2
0	2
2	1
0	1
0	9
0	7
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
7	35
0	0
0	0
10	83
2	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	167
0	2
0	0
0	0
0	0
0	0
1	0
0	370
0	49
0	20
0	25
0	25
0	13
0	332
0	27
0	275
0	36
0	58
0	40
0	57
0	43
0	64
0	64
0	47
0	35
0	28
0	57
0	22
0	311
0	49
2	227
0	258
2	39
19	50
19	4
8	4
0	772
2	857
4	1069
0	1151
0	874
176	1095
0	854
0	1122
1	1070
12	1105
10	1018
0	794
0	867
3	4
0	1
0	0
3763	393
0	34
2	214
13	179
2	49
0	41
2	49
0	8
12	27
0	15
21	35
0	40
9	36
0	9
0	17
2	0
22	3
0	3
7	1
14	3198
0	1146
0	3842
5	1872
11	247
1	2937
25	1595
147	2263
15	983
4	1021
5	756
0	731
0	136
0	53
0	27
0	34
1	35
19	5
0	433
0	402
3	402
0	458
0	355
7	277
0	209
0	0
2	0
1	1581
0	1419
0	1087
9	241
1	120
8	100
4	87
2	241
1	695
9	352
1	63
0	109
2	0
2	38
0	38
0	456
1	81
298	689
15	264
297	551
9	278
0	1219
1	1427
4	1544
0	1423
0	1335
0	2606
0	1868
5	935
0	1010
321	1232
366	2747
0	2426
0	505
0	1031
17	89
6	544
6	55
10	0
0	310
0	360
0	1608
0	1584
0	1621
0	1605
0	442
0	1613
0	413
0	124
0	91
0	197
0	1589
0	104
1	1489
0	106
0	115
0	37
0	37
0	9
2	9
0	2
0	0
0	0
0	4
75	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	1
0	8
0	9
3	9
0	8
0	0
0	8
0	4
3	13
0	0
0	0
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	122
0	135
3	21
3	103
0	20
0	19
2	6
0	0
1	0
61	692
0	691
70	1131
27	1144
173	445
5	804
0	351
0	259
0	127
0	564
0	458
2	202
0	80
0	66
0	31
0	69
0	68
0	20
0	19
0	29
0	24
0	78
0	9
0	1
0	29
0	17
0	0
0	0
0	45
0	487
169	791
0	26
5	636
6	523
8	95
0	296
1	77
2	65
0	3
1	69
0	1
0	1
1	12
2	9
0	12
0	4
1366	587
3	490
7	179
0	1
14	57
512	1396
0	71
4	196
9	181
0	191
0	171
2	779
1	123
0	359
5	126
2	331
0	25
1	487
0	487
0	475
3	487
0	484
0	484
0	483
0	475
0	93
4	55
0	120
14	990
0	1019
60	962
0	0
6	92
7	30
0	0
0	0
0	0
0	0
0	0
0	0
6	1
0	0
0	0
9	128
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	3
0	0
0	0
0	0
4	2
0	0
0	0
1	9
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	288
2	320
0	970
4	1078
4	1085
0	945
2	58
0	65
10	75
0	628
0	83
2	3302
