UniqueCount	AmbigCount
0	31
0	2
1	3272
6	4
0	11
0	1
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	0
12	143
0	15
0	20
0	33
0	15
0	94
50	91
13	428
6	132
0	81
172	125
0	59
0	381
1	33
0	0
0	0
0	3
47	3683
0	248
1	303
0	227
0	233
0	152
20	111
0	116
0	13
0	4
0	14
0	11
0	41
0	10
0	19
0	124
4	65
0	14
0	21
8	167
0	881
0	669
0	617
0	450
0	557
0	441
1	123
0	487
0	460
2	65
0	105
0	43
13	41
0	101
1	141
6	87
0	0
0	0
0	54
0	662
0	12
0	3
0	21
0	210
1	2282
1	49
0	13
0	17
0	20
0	0
0	21
0	157
0	15
0	22
0	5
0	3
67	14065
2090	45211
127	200047
0	12163
27	69270
9	2533
4605	83311
38	58411
0	0
0	54
95	3336
0	118
0	0
1	0
2	100
2	87
1	102
0	87
0	4
0	14
5	14
0	16
0	1
2	2
0	4
0	7
0	8
1	7
0	12
4	13
0	13
3	58
0	8
8	10
0	68
9	124
0	82
12	59
0	21
0	17
286	163
0	30
0	27
0	36
0	14
0	15
0	169
0	49
3	106
0	31
1	17
1	2
4	25
25	34
1	45
0	22
0	31
0	26
0	0
0	0
5	54
0	6
0	0
0	0
0	0
0	0
0	0
0	199
0	203
0	203
0	203
0	203
0	203
0	203
0	203
0	203
0	199
0	0
0	0
0	0
0	0
0	0
6	857
21	2040
25	1925
0	1
0	466
7	126
25	302
0	303
36	85
16	118
11	28
3	114
0	117
1	107
1	9
0	43
1	42
1	42
0	42
0	0
0	3
0	3
0	3
0	3
0	1851
0	1580
199	1850
0	847
1	0
18	851
0	852
7	5
0	32
6	50
3	41
0	21
1	45
0	75
39	228
0	37
27	358
1	187
0	358
84	40
14	291
4	219
72	26
0	1
0	393
0	313
0	359
0	347
49	343
11	407
1	357
0	121
1	306
0	161
0	109
0	111
0	36
0	35
0	28
0	19
0	9
1	17
0	4
0	0
0	0
0	0
0	0
0	0
4	42
0	41
0	1
0	1
0	1
0	1
0	0
0	0
0	215
7	309
11	162
5	173
60	912
107	918
4	277
3	3898
0	3751
0	3787
105	2291
3	2068
1	1586
0	880
648	0
2	2
1	1
2	8
0	4
0	6
12	4
0	1586
0	1592
0	1553
0	1247
0	1361
0	1140
0	1221
11	324
0	1151
1	1035
0	599
3	613
0	690
0	637
3	616
0	171
0	346
1	300
6	306
18	98
7	7
18	6
0	126
0	109
17	121
0	123
1	18
0	115
1	3
1	50
7	1563
50	1536
11	1063
0	928
2	80
6	130
0	203
9	72
76	360
0	181
35	126
0	99
6	13
0	0
7	296
0	133
1	88
0	173
1	219
0	1859
0	2874
0	2869
0	2077
0	2103
0	2961
0	714
0	2547
0	2075
92	1999
9	1740
2	2022
0	2859
0	2226
0	2007
1	2704
0	2714
0	909
0	660
10	607
0	2282
0	627
0	1040
0	931
0	675
0	796
0	1440
0	239
1	392
0	1238
0	928
0	774
0	1063
0	995
0	994
1	155
0	121
0	678
0	904
0	859
5	655
0	773
0	751
0	659
0	576
0	627
0	561
0	216
0	190
2	47
0	0
31	0
2	296
356	353
3	96
15	0
0	1377
4	1389
0	1095
0	406
0	416
12	193
0	95
14	182
0	0
0	36
0	42
0	48
0	41
1	48
0	21
0	20
8	21
0	0
6	0
0	1503
149	1473
1	1474
2	1482
3	382
0	85
1	0
78	1443
8	1577
5	987
7	1808
0	2489
0	1783
0	1298
0	2139
0	1983
0	1154
2	1415
0	550
3	515
4	408
2	478
0	532
20	181
2	365
4	134
1	204
0	233
0	520
5	513
0	59
0	56
0	493
1	505
0	222
1	1058
3	462
33	921
31	381
8	662
0	433
0	3
83	338
0	43
0	43
0	43
0	3
0	2
0	0
0	0
0	0
1	1
0	0
0	1
0	8
0	30
4	37
0	4
27	179
0	6
2	14
26	559
46	520
0	108
25	329
26	290
0	28
0	21
2	795
0	789
0	733
0	733
3	103
1	134
2	180
0	1
0	1
0	1
159	2951
3	1869
0	1431
357	949
34	191
0	0
196	0
74	9
0	656
0	663
0	632
0	670
33	668
0	654
0	674
11	102
0	75
0	642
0	84
0	579
0	53
0	24
0	86
0	666
0	404
0	52
0	605
3	559
1	58
5	32
0	585
5	86
3	52
0	44
1	112
0	251
0	196
7	255
0	172
7	126
0	11
0	5
0	10
2	11
0	10
0	5
0	5
0	4
0	2
0	1
118	2659
0	2621
0	2280
0	2552
0	2429
0	2242
1	2242
0	2239
0	742
1	239
5	666
2	5178
6	5103
29	2125
18	807
23	29
3	14
0	11
0	1883
0	592
1	1655
0	1839
0	1759
0	1917
0	1822
0	1882
0	1918
0	1880
10	326
0	471
0	156
0	86
0	423
0	108
0	122
0	419
0	354
0	303
3	101
0	86
1	85
46	1964
1	0
0	475
4	1
0	17
1	688
0	701
118	3025
0	137
0	605
0	492
4	1400
1	1367
1	1316
0	694
1	81
1	308
0	158
0	100
0	253
0	160
0	103
1	211
4	377
0	340
1	327
4	240
1	1
28	19151
1	17864
0	19789
37	3438
4	5981
16	4093
5	4877
1	3302
0	707
0	1504
6	0
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	29
0	0
0	0
16	72
1	0
1	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	162
0	6
0	0
0	0
0	0
0	0
0	0
0	249
0	23
0	4
0	11
0	11
0	12
0	233
0	18
0	202
0	28
0	40
0	32
0	40
0	32
0	42
0	44
0	35
0	19
0	18
0	38
0	24
0	217
0	35
1	170
0	179
0	38
8	51
13	1
4	0
0	479
0	559
4	707
0	764
0	536
91	720
0	559
