UniqueCount	AmbigCount
2	14
0	4
3	593
1	0
0	6
0	1
0	0
0	90
0	90
0	0
0	0
0	0
0	0
0	0
12	154
0	16
6	56
1	37
0	12
0	106
10	27
0	214
0	54
0	65
758	269
0	65
6	150
1	40
2	5
0	0
0	4
18	726
0	93
6	228
0	196
0	208
0	57
112	176
0	33
0	1
0	0
0	1
1	6
0	53
0	3
0	5
18	34
14	49
0	5
0	15
106	4
0	271
0	212
0	305
5	182
0	196
7	164
4	90
3	268
0	185
49	80
0	132
4	63
32	15
0	28
0	259
23	45
0	1
1	22
0	1
12	341
0	19
0	3
0	17
0	9
1	14
36	107
0	16
0	9
5	74
0	8
0	12
0	62
0	33
0	7
0	19
0	1
0	0
10	486
88	853
49	26046
1	0
5	1800
0	4
521	1767
6	5473
1	1
0	1
280	1896
0	39
2	2
0	0
3	94
6	69
2	127
0	126
0	4
0	30
21	30
0	24
1	1
18	2
0	14
0	8
0	8
5	7
0	7
3	5
7	15
13	46
5	0
3	0
0	33
31	15
0	15
1	0
0	6
0	17
200	81
0	28
0	24
1	30
1	42
1	25
0	90
0	39
0	35
0	23
5	17
10	20
4	4
38	16
6	19
0	8
0	13
0	2
0	0
0	0
4	48
7	5
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	0
0	2
0	2
0	2
27	714
81	1832
89	1713
0	0
0	548
37	75
69	188
0	172
18	61
9	59
34	5
8	193
13	207
4	186
2	19
2	43
0	0
0	0
0	0
0	0
0	5
2	5
0	5
1	3
0	2016
0	1185
8	2427
0	2427
0	9
6	0
6	375
0	375
0	1
0	12
4	15
3	12
0	2
7	50
0	20
5	89
0	3
21	98
5	39
0	98
29	6
1	63
0	56
19	0
9	33
9	137
3	124
0	142
0	134
30	110
14	150
0	131
0	33
1	101
5	51
0	45
0	43
1	27
2	25
0	20
0	22
0	14
3	9
36	5
15	68
0	0
0	0
0	0
0	0
0	0
16	113
5	98
0	0
0	0
0	0
0	0
0	0
0	0
0	40
4	59
2	22
0	26
9	40
3	40
0	9
5	1591
0	1475
0	1518
44	721
2	623
0	565
2	396
3	535
0	535
0	2
1	0
0	1
1	3
3	1
10	4
0	868
0	873
1	839
2	515
0	564
1	445
1	495
9	104
0	452
5	368
0	107
0	148
0	234
3	180
9	197
5	24
0	120
9	123
17	135
41	12
10	9
6	4
1	64
0	51
20	63
0	63
0	14
0	66
0	0
0	21
21	431
27	401
10	316
0	242
2	10
2	44
1	60
3	17
33	72
1	41
17	24
0	28
2	0
0	0
15	157
2	70
5	52
0	112
8	82
1	758
0	1226
0	1218
0	892
0	707
1	1241
0	295
0	1046
0	896
60	1006
15	645
0	857
0	1217
0	907
0	774
0	964
0	1075
0	345
0	224
10	206
0	827
0	228
0	330
0	296
1	199
0	236
0	381
0	47
4	110
0	418
0	260
1	261
0	348
0	329
0	328
0	22
2	17
0	184
0	306
6	281
6	214
0	220
0	210
0	136
0	108
0	106
0	121
0	14
0	15
0	10
0	0
14	0
2	130
211	157
11	45
29	0
1	729
22	737
0	529
0	161
0	164
4	82
0	41
11	72
0	0
0	0
2	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
7	889
109	839
2	844
16	876
9	134
2	51
0	0
54	749
5	787
19	542
16	933
1	1414
0	892
1	657
0	1073
0	1025
0	517
4	676
0	223
3	177
1	158
1	184
0	374
43	54
2	181
19	20
11	77
2	128
1	360
17	381
0	30
0	32
0	350
9	371
0	119
63	1037
0	538
84	879
34	81
50	479
0	190
0	15
80	167
0	17
0	17
0	18
0	2
0	1
0	0
0	0
9	3
1	1
0	4
2	5
0	14
0	87
19	101
1	1
63	254
0	4
5	3
78	734
322	693
5	86
68	499
77	338
1	3
0	1
9	892
0	856
0	786
0	786
3	36
15	106
3	138
0	5
0	5
3	3
245	1099
43	811
2	347
468	259
1	279
44	485
0	0
64	0
73	6
0	235
0	231
0	202
0	238
12	227
0	212
0	227
20	265
0	32
3	239
0	55
0	187
0	40
0	17
2	45
0	238
0	169
0	35
0	212
0	203
1	18
2	10
0	171
0	25
4	11
0	16
1	27
0	56
0	54
2	47
0	19
0	17
0	8
0	4
2	6
0	8
0	6
0	4
0	5
0	3
0	3
0	3
49	859
0	845
4	705
0	766
0	752
6	681
1	684
3	681
0	192
9	3
5	416
5	1716
4	1662
17	696
46	586
7	21
0	0
0	8
0	640
1	227
3	492
0	563
0	514
0	617
0	557
0	594
0	608
0	591
32	44
3	82
0	33
0	8
0	115
0	14
0	35
3	114
2	123
29	107
20	33
4	24
31	12
208	764
6	6
29	57
2	0
1	0
0	406
0	423
181	880
0	106
0	326
0	220
15	1387
3	1329
19	1238
12	688
2	25
1	298
0	168
0	96
12	270
1	109
3	85
0	207
15	274
3	253
7	253
7	153
11	1
24	6966
0	6317
22	7330
111	1352
33	2392
3	1109
19	1527
8	851
2	76
3	396
26	0
1	2
0	2
5	1
0	0
0	2
0	2
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
36	78
0	1
0	0
20	129
15	3
9	21
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
18	212
0	38
0	0
0	0
0	0
0	0
1	0
10	99
0	22
0	7
0	8
3	8
1	6
1	78
2	7
1	71
1	13
1	19
1	13
1	19
0	13
0	27
0	19
0	15
2	10
0	7
0	19
0	4
1	68
0	19
0	55
1	49
5	16
57	137
9	1
2	1
2	166
0	769
0	323
2	332
0	230
132	656
0	211
1	352
8	344
28	445
5	270
0	216
0	335
0	1
0	0
0	0
884	57
9	2
4	20
9	37
2	30
0	22
1	30
0	6
22	39
0	25
22	16
0	20
34	65
0	3
0	4
0	0
10	0
0	0
14	7
11	1492
0	461
0	1976
12	916
21	166
3	1585
18	693
163	1193
1	450
31	323
0	297
7	317
0	295
2	102
1	32
13	14
0	23
1	29
10	2
0	125
0	118
2	118
0	121
1	95
11	57
0	44
2	0
3	0
2	504
0	443
