UniqueCount	AmbigCount
0	32
0	6
4	2518
0	3
0	31
0	5
0	1
0	7
0	7
0	0
0	0
0	0
0	0
0	0
3	117
0	18
1	18
0	47
0	22
0	71
60	91
6	281
2	107
0	37
106	88
0	25
0	203
0	22
0	0
1	0
0	6
59	2840
0	248
1	301
0	240
0	249
0	167
27	108
0	133
0	12
0	7
0	13
0	8
0	40
0	10
0	17
0	100
5	41
0	13
0	27
9	142
0	739
0	549
0	469
0	381
0	484
1	380
1	90
0	393
0	394
2	23
0	65
0	18
8	21
1	61
1	118
3	58
0	0
0	0
0	43
0	488
0	21
0	5
0	22
0	553
1	2758
2	72
0	32
0	30
0	20
0	0
0	18
0	126
0	13
0	29
0	6
0	6
126	30355
4495	102116
143	260789
0	16235
61	128255
15	4801
9925	185894
109	130264
0	0
1	45
98	2466
0	67
0	0
0	0
0	62
1	60
1	63
0	62
0	4
0	4
5	4
0	14
1	0
2	1
0	4
0	6
2	6
0	6
0	8
1	7
2	8
4	59
1	4
3	3
0	42
7	84
0	72
3	19
0	14
0	17
464	198
0	43
0	34
0	45
0	40
0	28
0	203
0	48
1	119
0	30
3	17
9	16
0	22
19	39
2	90
0	53
0	75
0	68
0	0
0	0
2	33
2	3
0	0
0	0
0	0
0	0
0	0
0	656
0	684
0	684
0	684
0	684
0	684
0	684
0	684
0	684
0	656
0	3
0	0
0	0
0	0
0	0
7	2578
48	5674
61	5382
2	1
0	1077
12	251
71	445
0	446
42	176
10	169
24	35
3	92
2	89
0	85
2	11
0	35
5	50
0	50
0	50
0	0
0	2
0	2
0	1
0	0
0	2376
0	2026
274	2376
0	696
4	0
4	395
0	395
3	5
0	9
2	19
2	19
2	9
1	28
0	37
10	110
0	21
7	144
2	85
0	144
24	14
3	118
0	92
58	10
2	2
1	657
2	565
0	618
0	610
66	576
16	675
0	612
1	225
1	514
0	280
0	168
0	173
0	61
0	59
0	45
0	29
0	18
3	24
1	10
0	0
0	0
0	0
0	0
0	0
4	38
0	38
0	1
0	1
0	1
0	0
0	0
0	0
2	272
19	403
10	216
7	237
55	941
78	941
0	327
0	4127
0	3974
0	4003
107	2200
6	2042
2	1649
0	1052
976	0
0	0
1	0
0	1
0	1
0	1
17	10
1	2524
0	2534
0	2461
1	1917
0	2134
0	1774
0	1935
7	482
0	1832
7	1667
1	966
1	972
0	1118
1	1026
1	1018
0	247
0	609
3	562
6	582
18	163
4	4
8	3
0	101
0	83
12	95
0	92
0	16
0	89
0	5
0	29
14	1934
62	1855
11	1308
0	1132
8	138
3	194
0	280
5	97
124	481
1	214
28	114
0	126
9	29
0	0
16	695
6	358
4	250
0	471
7	472
0	2026
0	3225
0	3221
0	2204
0	2377
0	3328
0	718
0	2762
0	2199
140	2108
9	1883
1	2129
0	3205
0	2403
0	2174
0	3035
0	3045
0	961
0	696
14	638
0	2612
0	677
0	1098
0	1005
0	703
0	865
0	1752
0	314
1	439
0	1520
0	1155
4	886
0	1312
0	1228
0	1228
0	191
2	141
0	779
1	1174
0	1040
7	809
0	1014
0	988
0	878
0	770
0	778
0	768
0	296
0	298
2	59
0	1
46	0
3	454
572	523
0	126
31	0
0	1324
0	1346
0	1014
0	382
0	407
6	201
1	101
13	170
0	0
0	26
1	34
0	35
2	34
1	35
0	11
0	8
5	10
1	2
3	2
0	2500
261	2457
1	2459
3	2469
12	722
4	135
0	0
86	1451
5	1597
6	1050
8	1843
2	2560
1	1781
0	1335
0	2171
0	1993
0	1074
5	1378
0	494
0	460
4	370
0	492
0	594
29	175
1	386
4	110
1	191
0	276
0	634
10	602
0	72
0	61
0	578
2	578
0	291
1	2413
0	1117
126	2142
39	814
15	1428
3	937
0	5
78	312
0	43
0	43
0	41
0	0
0	0
0	0
0	0
1	1
2	0
0	0
0	1
0	3
0	21
0	24
0	2
46	557
0	43
3	16
58	2094
53	1806
2	462
32	1023
34	903
1	91
0	82
7	3456
0	3380
0	3186
0	3186
2	331
2	572
3	709
0	1
0	1
1	1
210	4422
5	2918
0	1995
574	1382
30	171
0	0
246	0
69	7
0	447
0	444
0	425
0	451
30	449
0	447
0	445
9	72
0	36
0	431
0	33
0	377
0	18
0	8
0	35
0	447
5	222
0	26
0	421
0	381
0	28
1	19
0	408
2	51
7	38
0	24
0	66
0	166
0	134
9	224
0	169
3	130
1	7
0	4
4	7
0	7
0	4
0	3
0	3
0	2
0	0
0	0
280	5122
0	5058
0	4396
0	4876
0	4688
2	4343
0	4339
1	4338
0	1313
1	175
5	516
1	4255
2	4231
15	1814
6	682
7	42
3	28
0	7
0	4142
0	1518
