UniqueCount	AmbigCount
1	18
0	0
5	653
3	1
0	1
0	1
0	0
0	44
0	44
0	0
0	0
0	0
0	0
0	0
8	74
0	8
19	27
0	32
0	12
0	50
9	41
3	132
1	19
0	85
423	183
0	51
4	312
4	47
3	8
0	0
0	0
8	949
1	101
0	176
0	162
0	164
0	64
49	101
0	33
0	0
0	0
0	0
0	0
0	28
0	1
0	3
1	19
5	48
0	3
0	14
56	11
0	107
0	88
0	173
0	136
0	84
1	68
0	87
1	134
0	82
12	90
0	114
1	63
12	31
0	52
0	91
17	62
0	0
0	5
0	0
3	158
3	13
0	8
0	9
0	1
0	4
12	66
0	7
0	1
0	40
0	3
0	0
0	30
0	29
0	3
0	15
0	0
0	0
0	142
31	376
8	11793
0	0
1	738
0	0
132	542
3	2921
0	0
0	0
97	1123
0	74
0	6
0	0
2	60
4	47
10	58
0	55
0	5
0	13
13	13
0	32
0	2
29	4
0	10
0	9
0	9
0	9
0	10
2	7
1	11
6	52
3	3
0	1
0	8
17	20
0	20
1	0
0	3
0	13
129	35
0	20
2	13
0	23
0	17
0	16
0	39
0	24
0	24
0	22
3	13
10	7
6	6
19	6
9	36
0	11
0	17
0	3
0	0
0	0
1	24
3	5
1	1
0	1
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	1
0	1
0	1
22	736
71	1709
39	1653
4	0
0	344
9	56
42	122
4	139
9	49
5	58
9	7
2	148
20	161
0	151
0	26
1	31
0	2
0	0
0	2
1	0
0	16
0	16
1	15
1	13
0	7762
0	5886
5	9228
0	9228
0	52
5	0
8	419
0	419
2	0
0	21
0	35
0	9
1	7
6	20
0	21
5	81
0	11
9	42
12	27
0	42
12	0
0	33
5	27
14	0
8	10
0	141
1	124
0	134
0	132
8	115
7	144
0	132
0	16
0	88
0	46
0	31
0	33
0	20
0	21
0	13
0	17
0	15
3	13
16	7
14	42
0	0
0	0
2	0
0	0
1	0
8	39
3	43
0	0
0	0
0	0
0	0
0	0
0	0
0	118
4	172
8	77
4	85
39	195
15	195
0	37
1	1328
0	1254
0	1269
18	746
5	690
0	501
0	352
0	423
0	423
1	4
0	3
0	7
0	3
2	3
17	1
0	583
0	601
0	520
0	379
0	387
0	296
0	320
6	110
0	309
1	210
0	122
0	138
0	165
0	149
0	108
2	22
0	61
4	56
6	62
16	13
1	5
3	2
0	41
0	28
2	37
0	37
0	3
0	39
0	0
0	14
4	389
18	370
9	272
0	250
2	19
0	44
0	51
0	9
22	108
1	53
14	24
0	27
3	5
0	0
10	198
1	90
6	71
0	128
12	116
0	813
0	1120
0	1115
0	895
0	665
0	1136
0	309
0	1029
0	894
58	928
10	695
0	874
0	1116
0	924
0	850
0	933
0	990
0	381
0	226
2	232
0	766
0	259
0	352
0	290
0	198
0	245
0	380
0	56
0	119
0	343
0	229
1	207
0	280
0	259
0	255
0	23
0	12
0	166
0	233
0	234
9	189
0	171
0	153
0	125
0	107
0	133
0	111
0	52
0	34
1	5
0	0
12	0
0	121
189	148
4	50
12	0
0	565
2	555
0	422
0	109
0	130
4	66
0	35
6	74
0	0
0	0
0	1
0	2
0	2
0	1
0	0
0	0
1	1
0	0
0	0
1	967
69	927
0	932
3	973
8	304
0	61
0	0
19	362
1	426
18	269
2	551
2	918
0	484
4	336
0	640
0	601
0	295
1	433
0	131
3	129
17	81
6	173
0	308
21	53
9	139
25	29
16	59
1	83
0	163
6	181
0	27
0	29
0	173
12	181
0	52
7	467
1	283
25	424
26	76
31	208
0	116
0	12
48	124
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	11
0	27
4	36
1	0
27	184
0	5
5	4
37	743
165	734
0	74
20	598
69	525
1	4
0	3
8	867
0	852
0	826
0	826
0	43
5	113
5	172
0	1
0	1
0	1
54	599
41	428
0	219
328	190
1	80
18	177
0	0
113	0
42	7
0	153
0	156
0	149
0	157
1	156
0	149
0	153
14	94
0	39
0	139
0	24
0	125
3	30
0	9
0	33
0	145
2	95
0	14
0	135
0	130
4	13
0	13
0	131
0	24
0	6
0	2
3	13
0	56
0	45
4	46
0	24
0	19
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
35	495
0	499
0	416
0	439
0	423
2	409
0	407
0	410
0	58
1	3
2	373
0	1158
2	1141
12	402
18	457
1	15
0	1
0	1
0	414
0	259
4	314
0	356
0	343
0	368
0	344
0	355
0	363
0	367
27	70
0	126
0	58
0	8
0	89
0	17
0	37
0	73
1	61
3	45
7	23
4	12
13	8
136	497
6	6
16	22
1	1
0	1
0	373
0	391
215	785
0	80
0	306
0	192
2	1170
1	1148
3	1084
9	565
0	38
0	260
1	157
0	96
0	222
2	122
0	97
0	171
6	243
3	209
1	206
6	129
16	4
2	3438
0	3270
0	3468
85	889
26	1125
1	386
6	421
0	247
1	34
0	69
10	0
0	0
0	0
0	0
0	0
0	2
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
18	60
0	0
0	0
12	49
7	0
8	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	100
0	26
0	0
0	0
0	0
0	0
0	0
0	122
0	28
0	6
0	10
0	10
2	2
0	106
4	17
0	91
0	28
0	39
4	28
0	38
0	28
0	38
0	39
0	32
0	25
0	17
0	34
0	13
0	88
1	25
0	66
0	58
4	16
23	71
3	0
1	0
0	118
3	268
4	170
0	167
0	113
97	269
0	82
0	125
8	147
14	203
2	104
0	125
0	200
0	1
0	0
1	0
1477	152
13	2
1	60
7	92
0	10
0	10
0	9
0	1
15	36
1	19
7	10
0	11
19	27
0	4
0	2
0	0
5	0
0	0
7	14
0	953
0	309
0	1154
15	495
11	82
3	939
5	425
65	672
0	270
10	161
0	145
0	154
0	145
0	65
1	24
0	18
3	18
0	13
6	1
0	97
0	88
1	88
0	106
1	85
2	54
0	30
3	0
0	0
0	377
0	356
0	304
1	94
4	28
1	32
0	37
5	67
0	66
5	40
7	15
0	27
0	0
0	27
0	27
1	61
0	25
68	71
0	27
33	75
2	19
0	444
2	508
12	508
0	508
1	475
2	1038
0	765
4	323
0	345
62	447
66	1097
0	946
0	176
0	319
1	1
1	198
6	28
2	0
0	67
0	70
0	255
0	256
0	267
0	254
0	45
0	34
0	99
0	266
0	92
0	34
1	28
0	41
0	255
0	28
1	224
0	1
0	2
0	1
0	1
0	2
1	3
0	0
0	0
0	0
1	0
34	7
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
7	18
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
5	42
0	52
3	1
0	46
0	7
0	9
0	6
0	0
0	0
6	196
0	196
38	254
2	254
77	77
0	151
0	69
0	27
0	15
1	124
0	109
1	47
0	381
0	322
0	163
0	331
0	335
0	107
0	111
0	155
0	139
0	373
9	76
3	9
0	151
1	99
1	0
0	0
0	90
0	12
0	219
0	151
0	214
0	352
0	119
0	16
0	272
0	15
0	254
0	304
0	276
0	263
0	194
0	229
0	221
0	210
0	195
0	232
0	204
0	48
0	79
0	35
0	137
0	128
31	51
0	124
1	32
1	0
6	21
0	0
0	0
0	31
0	26
0	29
4	9
604	142
3	103
2	36
1	0
2	0
157	483
1	30
1	68
4	47
0	34
6	29
1	167
0	13
2	90
3	24
3	103
0	26
0	222
0	225
0	224
12	214
0	213
1	213
0	210
0	211
0	24
4	10
0	14
20	312
0	313
17	309
1	1
5	53
23	43
0	0
0	0
0	0
0	0
0	0
0	0
5	1
0	0
0	0
18	123
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	5
0	0
0	0
0	0
2	13
0	0
0	0
42	38
0	8
0	0
0	0
0	0
3	22
0	0
0	0
0	0
3	131
7	148
3	393
0	407
3	424
0	346
3	15
1	39
17	37
0	209
9	35
1	1010
0	5748
9	1
0	1695
19	185
4	99
0	5972
0	5870
0	1291
0	1452
74	1674
8	457
13	5732
48	76
0	258
41	5420
6	1813
15	28
73	531
1	2
0	0
0	5
0	2
0	2
0	0
0	641
383	1293
120	1312
0	1275
0	1101
2	1012
0	647
0	640
2	0
23	40
1	8
11	185
6	15
8	174
0	3
0	0
0	14
0	8
521	1240
0	21
18	1138
2	517
19	77
14	40
0	39
0	0
23	0
3	613
3	578
0	578
0	578
0	590
0	590
0	619
0	619
0	312
1	8
9	0
6	82
0	1
0	0
27	123
0	7
0	3
0	3
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	2
0	0
3	1
3	307
0	315
58	450
0	324
0	323
0	319
0	342
0	293
2	256
0	141
0	232
0	181
0	162
0	234
0	158
3	34
0	144
0	138
0	106
0	111
0	30
0	26
0	26
0	26
0	26
0	26
0	26
4	9
0	13
0	15
0	15
0	15
0	10
0	0
613	414
0	80
10	39
1	20
0	77
0	0
0	0
0	0
0	0
0	0
0	0
1	83
1	80
3	222
0	49
20	137
3	112
0	68
0	63
0	1353
28	1446
0	254
0	213
0	195
0	118
274	51
0	51
41	214
12	0
2	203
12	78
0	127
1	157
10	133
1	47
8	350
0	256
0	628
0	435
0	95
7	162
0	168
3	49
1	115
0	68
0	49
12	26
0	0
0	13
0	0
0	0
0	79
3	0
8	33
0	35
0	28
0	52
0	28
1	39
0	29
7	29
0	20
0	12
0	17
0	19
6	8
0	9
0	8
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
5	0
0	0
375	94
40	107
0	53
12	0
2	4
0	64
0	61
0	64
0	64
0	2
2	0
0	0
0	2
2	0
1	0
0	0
0	0
132	164
0	95
5	7
0	12
0	0
0	670
1	281
5	929
1	929
3	726
7	382
5	910
2	763
0	446
0	614
0	0
21	9
29	97
18	13
0	2
13	11
1	7
0	5
0	6
8	16
0	124
0	0
0	0
0	0
0	0
0	3
0	0
0	4
0	4
0	4
0	0
0	0
7	978
4	831
0	45
0	419
0	441
5	563
0	60
3	53
6	78
11	19
1	22
12	6
1	58
34	196
0	15
7	35
1	27
16	15
0	0
0	0
1	0
0	0
2	33
12	9
0	0
0	0
6	0
0	0
0	51097
2	51122
110	43226
0	47735
0	49260
21	36745
2	11669
8	12688
0	10656
3	9217
32	7256
71	5191
21	4635
0	4530
44	5741
129	5880
46	146
11	0
4	0
0	0
22	106
0	1
0	0
0	0
0	0
20	42
0	0
0	0
0	0
3	84
0	0
14	93
0	3
0	1
0	1
0	1
1	3
0	1
0	1
0	1
0	1
0	0
89	230
0	2
1	4
158	86
60	18
0	18
0	0
0	0
4	2
5	5
0	3
401	939
2	866
0	364
418	390
1	204
0	390
3	256
7	0
1	26
0	26
0	20
0	0
0	0
159	260
7	19
122	122
0	238
3	210
2	4
0	40
2	3161
0	3239
54	3312
9	8
0	1963
0	2042
5	108
14	153
10	0
0	0
5	0
4	1895
6	1832
7	734
23	1584
0	1920
7	129
0	0
15	123
0	0
36	28
0	28
0	21
0	16
0	0
0	0
9	72
77	214
0	204
0	172
7	40
1	7
13	75
26	200
0	108
10	21
0	3
15	44
0	0
0	0
0	38
2	14
0	0
49	557
12	86
78	511
4	4
0	116
0	81
15	127
1	36
2	69
0	26
0	0
5	0
0	0
106	590
0	749
40	1047
5	523
0	967
0	959
0	959
13	2
1	26
1	57
3	58
2	169
2	30
7	1
0	22
0	31
1	1
15	54
13	87
1	18
1	59
0	50
0	4
0	635
15	22
2	268
556	1797
0	607
3	447
1	707
6	197
2	850
6	373
1	0
0	27
0	19
0	58
0	29
0	11
11	77
0	8
2	45
0	54
0	53
2	2
419	542
1	162
46	257
19	30
8	3
334	112
2	112
4	3
41	0
24	132
0	1
0	6
22	125
0	3
13	109
2	44
0	30
0	0
0	0
0	0
11	15
0	0
0	0
0	0
0	0
0	0
0	379
48	1516
2	982
0	567
0	593
4	539
5	328
6	482
14	535
0	434
0	1085
0	615
0	269
0	484
0	553
0	505
0	326
0	483
13	120
0	278
0	286
0	233
0	204
0	149
0	60
0	93
0	242
0	216
0	116
0	58
0	149
0	54
0	660
0	113
0	22
0	56
0	35
0	0
0	0
5	17
0	0
14	40
0	26
8	248
176	511
1	166
1	114
0	247
7	106
0	1016
1	1082
19	476
1	50
36	134
0	141
0	60
0	109
10	25
2	65
2	219
3	0
0	3
0	3
9	652
1132	746
1	117
0	125
5	64
41	94
15	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
186	149
0	102
9	38
16	25
0	3
0	0
0	0
0	0
5	2
0	2
0	0
7	5
22	69
9	121
18	104
0	30
2	22
0	7
0	2
1	301
0	154
0	420
1	176
0	406
1	165
0	306
0	69
0	67
177	808
18	344
0	609
2	941
0	941
0	776
0	644
0	565
3	405
28	416
20	390
15	141
75	203
12	924
0	469
0	450
31	30
0	603
0	1014
0	684
0	1074
0	491
0	679
0	473
0	579
0	265
9	223
0	0
11	19
0	0
0	0
0	0
0	0
0	0
32	23
2	623
0	519
0	604
0	430
0	198
0	202
0	201
0	196
0	174
0	164
4	115
0	42
0	39
1	68
0	47
20	15
0	74
0	8
5	1
0	333
0	344
11	126
2	204
7	179
1	82
0	82
1	85
10	17
1	28
0	5
0	1
0	0
0	0
0	0
0	1
0	0
1	5
0	110
0	113
0	23
16	1
148	1013
0	1011
14	912
0	165
0	74
0	117
3	139
108	519
9	53
1	105
0	28
6	342
1	1589
6	58
0	1647
0	37
0	101
1	114
0	0
2	498
236	1125
13	943
0	912
12	145
21	565
1	369
0	0
3	0
1	0
