UniqueCount	AmbigCount
0	65
0	9
2	4287
4	9
0	30
0	8
0	3
0	17
0	17
0	0
0	0
0	0
0	0
0	0
9	170
0	15
0	22
0	48
0	16
0	119
87	146
23	968
17	323
0	124
354	185
0	91
0	581
1	68
0	0
0	2
0	10
83	4888
0	325
1	401
0	334
0	330
0	221
38	147
0	149
0	20
0	10
0	20
0	14
0	61
0	7
0	26
1	204
6	103
0	26
0	33
15	414
0	1818
0	1432
0	1270
0	876
0	1179
2	939
1	233
0	1038
0	1002
8	109
0	193
0	62
39	84
3	138
0	283
11	170
0	1
0	2
0	76
2	1529
0	18
0	5
0	31
0	883
4	4760
4	99
0	31
1	28
0	28
0	0
0	32
0	280
0	26
0	34
0	13
0	9
204	42136
7191	162878
281	433705
0	27278
86	202461
40	10348
15008	272652
208	181748
0	1
0	78
201	6644
0	157
0	0
0	2
3	126
4	107
4	136
0	118
1	12
0	20
10	20
0	36
0	5
2	11
0	19
0	24
5	24
0	20
0	23
2	23
0	24
17	129
2	8
8	7
0	58
12	86
0	61
16	45
2	43
0	39
505	305
0	51
2	47
0	68
0	26
0	24
0	322
0	80
7	201
0	57
3	37
5	4
4	43
67	99
2	123
0	64
0	100
0	97
0	0
0	0
7	74
2	12
0	0
0	0
0	0
0	0
0	0
0	758
0	785
0	785
0	785
0	785
0	785
0	785
0	785
0	785
0	758
0	7
0	0
0	2
0	0
0	2
15	2868
39	6205
74	5926
3	0
0	1150
20	269
101	767
0	776
77	251
26	280
21	54
28	552
13	566
1	504
0	44
0	216
21	268
0	268
0	268
7	0
2	57
1	56
3	55
0	42
1	11228
0	9683
1260	11223
0	941
5	0
30	2070
0	2071
19	10
0	84
12	106
6	94
3	49
15	107
0	206
130	601
0	137
29	631
0	272
0	630
125	75
16	484
0	427
209	59
3	1
0	765
2	630
0	707
0	699
108	668
10	782
1	697
0	261
4	566
0	304
0	195
0	200
2	70
2	62
0	57
0	32
0	19
4	30
5	8
0	0
0	0
0	0
0	0
0	0
7	103
0	100
0	4
0	4
0	1
0	0
0	0
0	1
1	430
20	594
26	318
4	365
103	1549
138	1549
2	539
6	5384
0	5161
0	5224
213	3094
13	2823
0	2095
1	1274
1212	0
7	13
3	8
3	22
1	17
2	11
24	5
0	2875
0	2884
0	2829
1	2151
0	2452
0	2080
0	2221
16	555
0	2113
4	1916
0	1032
2	1073
0	1334
0	1203
2	1182
2	327
0	711
0	667
13	663
39	222
5	9
16	7
1	160
0	126
24	148
0	147
0	19
0	155
2	9
1	63
17	1899
67	1857
13	1365
0	1103
8	137
4	172
3	253
2	88
77	401
1	201
32	141
0	110
0	15
0	0
7	603
5	309
2	201
0	378
10	423
0	2967
0	4619
0	4615
0	3305
0	3274
0	4760
0	1054
0	4083
0	3305
158	3176
12	2735
0	3208
0	4604
1	3543
0	3204
0	4360
0	4393
0	1402
0	992
12	921
0	3722
0	977
0	1675
0	1522
0	1017
0	1310
0	2409
0	481
3	699
0	2091
0	1573
5	1292
0	1788
0	1642
0	1634
0	258
0	202
0	1124
0	1494
0	1422
13	1065
0	1254
0	1253
0	1059
0	933
0	1044
0	968
0	378
0	319
3	71
0	1
58	0
