UniqueCount	AmbigCount
0	51
0	8
3	6201
3	9
0	27
0	16
0	1
0	8
0	8
0	0
0	0
0	0
0	0
0	0
14	246
0	27
3	25
0	75
0	36
0	138
125	220
43	1255
10	316
0	143
257	184
0	100
3	689
1	70
0	0
0	1
0	9
115	6837
0	451
3	549
0	436
0	441
0	287
43	184
0	220
0	18
0	7
0	18
0	13
0	73
0	5
0	44
5	264
6	148
0	43
0	61
23	530
0	2340
0	1854
0	1575
0	1120
0	1411
2	1143
2	267
0	1219
0	1199
6	110
0	227
0	75
29	91
6	202
0	218
3	164
0	0
0	0
0	153
5	1889
0	22
0	6
0	52
0	402
1	4057
8	112
0	28
0	25
0	48
0	0
0	39
0	352
0	42
0	66
0	8
0	6
168	34892
4599	114620
223	391263
0	25035
59	142268
22	7617
10661	195592
117	126468
0	0
0	146
292	8397
0	186
0	0
0	1
3	115
2	104
5	121
0	109
0	11
0	11
12	11
1	42
0	3
5	6
0	13
0	21
1	23
0	17
0	25
4	21
2	25
5	158
3	11
19	8
0	71
14	194
0	141
19	91
0	35
0	50
561	372
0	74
0	53
0	91
0	29
0	31
0	389
0	119
2	253
0	79
3	49
2	2
7	70
77	88
0	110
0	60
0	86
0	69
0	0
0	0
1	58
2	11
1	1
0	1
0	0
0	0
0	0
0	535
0	546
0	546
0	546
0	546
0	546
0	546
0	546
0	546
0	535
0	3
0	0
0	1
0	1
0	1
19	1946
22	4048
50	3921
1	0
0	723
22	173
116	947
0	950
121	353
20	332
39	64
31	726
15	739
3	644
2	55
0	260
23	294
0	294
0	294
3	0
0	21
0	18
0	19
0	11
0	10798
0	9420
1242	10798
0	1054
5	0
48	2793
0	2793
12	15
0	77
39	134
8	96
1	52
7	127
0	274
138	836
0	162
71	840
8	395
0	840
160	104
21	681
10	527
215	67
2	2
0	763
1	630
0	700
0	695
99	672
14	772
0	693
0	242
8	577
0	323
1	206
0	203
0	74
0	70
1	67
0	37
0	27
0	34
5	16
0	0
0	0
0	0
1	0
2	0
2	90
0	89
0	1
0	1
0	1
0	0
0	0
0	0
2	451
24	667
30	365
4	402
97	1465
222	1471
0	504
9	8265
0	7919
0	7979
197	4987
30	4594
0	2938
0	2008
1276	0
9	15
2	9
1	20
0	13
2	9
25	7
2	3112
0	3119
1	3038
1	2394
0	2625
0	2154
0	2354
21	650
0	2242
5	2044
0	1171
2	1158
0	1342
0	1228
3	1192
0	338
0	740
1	673
7	677
30	163
20	11
35	11
1	284
0	231
32	264
0	260
2	45
1	264
1	6
3	95
21	2774
92	2709
15	1912
0	1560
8	181
13	261
1	357
12	144
148	579
3	302
58	219
0	176
5	29
1	0
10	505
6	264
4	158
0	328
3	338
0	3084
0	4917
0	4910
0	3385
0	3600
0	5057
0	1158
0	4237
0	3386
171	3255
11	2936
1	3311
0	4902
0	3664
2	3324
0	4648
0	4652
0	1464
0	1030
9	984
0	3920
0	1042
0	1620
0	1477
0	1050
0	1286
0	2653
0	463
3	663
0	2291
0	1576
3	1327
0	1947
0	1838
0	1836
1	245
0	187
0	1318
0	1744
0	1685
9	1275
0	1448
0	1498
0	1254
0	1101
0	1275
0	1178
0	453
0	393
1	70
0	1
50	0
9	786
1058	872
5	226
64	0
0	2933
15	2958
0	2306
0	804
0	869
25	401
1	201
20	422
0	0
0	55
2	78
0	98
1	89
1	97
0	35
0	28
8	30
0	10
9	5
0	3042
330	2985
3	2993
6	3016
11	889
1	167
1	0
120	2136
7	2373
5	1561
9	2738
1	3658
1	2556
0	1992
0	3129
0	2836
0	1629
0	2072
0	779
0	674
3	539
3	692
0	857
38	241
1	570
14	163
12	316
0	451
0	928
7	900
0	127
0	113
0	881
1	877
1	365
2	1983
0	912
94	1790
48	639
19	1196
0	819
0	12
148	610
0	58
0	58
0	56
0	6
0	4
0	0
1	0
3	14
3	12
0	13
2	14
3	39
4	226
17	252
1	11
91	344
0	22
6	25
