UniqueCount	AmbigCount
4	71
0	20
9	1612
6	6
0	1
0	0
0	0
0	30
0	30
0	0
0	0
0	0
0	0
0	0
11	96
0	5
11	46
0	34
0	7
0	65
7	35
4	179
0	11
0	44
574	185
0	64
14	452
10	96
0	4
0	0
0	22
44	2218
0	155
0	257
0	186
0	183
0	62
75	138
0	32
0	0
0	0
0	0
0	0
0	32
0	0
0	7
1	31
3	33
0	7
0	16
44	29
0	179
0	133
0	195
0	128
0	97
1	81
2	117
0	129
0	100
22	60
0	99
5	90
20	40
0	92
0	219
26	75
0	0
0	3
0	0
4	220
0	5
0	0
0	12
0	4
0	9
5	60
0	2
0	0
1	41
0	7
0	0
0	38
0	33
0	7
0	21
0	0
0	0
0	273
37	298
10	22760
0	0
2	1355
0	0
276	940
3	4817
0	0
0	0
83	1566
0	94
1	3
0	0
0	60
4	44
9	86
0	74
0	3
0	16
14	16
0	25
0	4
15	5
0	13
0	7
1	8
0	7
0	7
0	7
0	13
8	44
0	0
4	0
0	2
33	62
0	62
0	0
0	8
0	32
258	75
0	33
0	31
0	44
0	30
0	18
0	79
0	52
0	50
0	43
3	32
10	12
7	21
34	32
4	31
0	11
0	25
0	6
0	0
0	0
1	36
9	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	623
50	1370
49	1335
0	0
0	282
15	48
52	223
0	219
10	67
27	101
12	11
0	58
6	55
0	51
0	7
2	12
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	2510
0	1949
0	2943
0	2943
0	281
7	0
12	430
0	430
0	6
0	23
0	30
0	16
0	7
11	37
0	20
2	83
0	8
6	47
11	40
0	47
1	4
0	29
1	23
2	0
4	7
1	249
1	216
0	240
0	230
33	196
9	265
2	235
0	43
1	182
1	83
0	74
0	74
0	50
1	49
0	47
0	43
0	36
7	43
17	22
27	34
0	0
0	0
0	0
0	0
0	0
3	79
1	35
0	1
0	1
0	1
0	1
0	0
0	0
0	250
10	341
11	157
0	190
103	721
83	725
1	203
0	2036
0	1951
0	1967
45	1051
9	973
0	804
0	558
0	625
0	625
0	8
0	8
1	10
1	3
0	3
25	1
0	847
0	853
0	777
1	523
0	577
0	445
0	469
11	159
0	438
5	350
0	150
0	177
0	242
0	224
2	206
3	42
0	128
6	116
23	127
43	25
4	11
4	7
0	60
0	46
6	56
0	56
0	10
4	62
0	1
1	18
15	846
20	809
4	552
0	563
3	24
8	108
0	149
3	38
81	223
0	112
37	76
0	74
5	6
0	0
5	191
0	114
0	64
1	138
8	98
0	1300
0	1795
0	1791
0	1416
0	1169
0	1830
0	573
0	1623
0	1416
62	1397
16	1179
0	1390
0	1795
0	1476
1	1377
0	1500
0	1553
0	652
1	394
12	401
0	1235
0	442
0	514
0	425
0	296
0	337
0	591
0	92
0	169
0	563
0	339
0	328
0	471
0	443
0	444
0	33
0	13
0	282
0	395
0	390
9	314
0	302
0	294
0	234
0	202
0	244
0	211
0	95
0	51
0	5
0	0
15	0
3	306
399	347
11	72
35	0
0	760
1	777
0	557
0	144
0	173
1	125
0	55
20	117
0	0
0	1
0	2
0	2
0	2
0	2
0	0
0	0
0	1
0	0
0	0
0	1184
172	1148
1	1152
3	1172
22	393
1	74
0	0
74	872
11	989
36	656
10	1171
0	1765
2	1002
4	785
0	1290
0	1170
0	616
2	859
0	283
0	224
14	197
3	321
0	574
40	109
8	272
26	66
11	141
0	185
0	418
8	446
0	77
0	63
0	418
5	454
0	152
9	727
0	370
54	614
24	175
38	377
0	211
0	9
70	196
0	21
0	21
0	21
0	0
0	0
0	0
0	0
0	5
0	1
0	5
0	4
0	2
0	13
0	14
0	0
39	167
0	3
6	4
35	447
211	459
1	56
43	372
39	299
4	8
0	7
12	541
0	539
0	518
0	518
3	33
3	83
3	91
0	0
0	0
0	0
106	1137
40	782
0	442
708	322
2	123
11	264
0	0
296	0
125	9
0	467
0	469
0	434
0	472
18	465
2	441
0	466
12	150
0	59
3	451
0	62
0	401
0	76
0	34
0	73
0	471
0	276
0	46
0	435
1	410
2	28
0	27
1	382
3	43
3	16
0	26
1	56
0	133
0	102
14	173
0	125
2	92
0	13
3	4
7	13
0	12
0	9
0	6
0	7
0	5
1	5
1	2
61	1035
0	1039
3	836
0	881
0	881
9	841
0	848
2	841
0	173
6	2
6	1367
0	4835
28	4750
37	1839
32	1281
2	13
0	3
0	12
0	815
0	457
0	642
0	696
0	694
0	749
0	700
0	725
0	746
0	750
65	177
0	278
0	103
0	47
0	138
0	39
0	44
0	119
1	91
14	92
11	25
1	24
19	16
490	1046
6	4
22	40
3	2
0	3
1	1350
0	1438
956	3146
0	297
0	1164
0	768
1	1336
0	1289
11	1225
2	641
1	62
0	308
2	170
0	112
2	267
0	151
1	98
0	200
10	283
0	259
4	258
11	172
28	3
5	6675
0	6272
2	6781
93	1399
29	2042
2	932
5	1079
7	629
3	62
0	163
20	0
0	3
0	3
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	43
0	0
0	0
11	66
7	0
6	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	103
0	29
0	0
0	0
0	0
0	0
0	0
0	139
0	21
1	13
0	5
2	5
0	15
0	110
0	5
0	98
0	15
0	18
0	17
1	18
0	19
0	28
0	18
0	17
0	13
0	8
0	16
0	5
0	105
0	24
0	75
0	78
1	27
25	102
15	0
4	0
4	205
2	395
5	341
0	353
0	292
92	523
0	263
0	374
1	387
16	448
1	339
0	296
0	402
0	3
0	0
2	0
2430	234
19	7
2	88
14	146
1	34
0	32
0	34
0	4
19	41
0	22
32	30
0	32
15	50
0	11
0	4
0	0
17	0
0	0
6	11
5	1685
0	577
0	1979
18	782
16	184
1	1365
7	701
158	985
11	317
19	358
0	315
2	347
0	324
0	157
0	63
7	30
1	48
1	65
76	35
1	627
0	607
12	606
0	628
3	498
14	330
0	254
2	0
1	0
0	884
0	814
0	681
14	185
20	67
9	58
9	43
3	134
0	257
8	115
7	18
0	65
0	0
0	115
0	115
0	215
1	51
289	265
7	97
153	279
6	82
0	1381
0	1623
112	1620
0	1620
2	1467
33	3434
0	2488
22	1096
0	1164
123	1400
189	3581
0	3079
0	498
7	1105
11	5
13	693
17	38
17	0
0	234
0	225
0	831
0	774
0	838
0	815
0	153
0	90
0	276
0	822
0	276
0	100
0	76
0	126
0	771
2	76
2	695
0	31
0	42
0	16
0	16
0	6
6	11
0	2
0	0
0	0
0	0
67	3
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	1
0	1
1	1
0	0
0	0
0	0
0	0
11	13
0	0
0	0
2	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	455
1	532
15	37
10	463
0	59
6	49
4	16
0	0
6	0
30	585
0	585
71	363
10	363
101	96
0	202
0	61
0	34
0	24
1	136
0	142
6	58
0	57
0	50
0	35
0	51
0	52
0	25
0	26
0	31
0	31
0	53
4	17
0	0
0	32
0	27
0	0
0	0
0	131
0	4
0	335
0	302
0	356
0	649
0	244
2	12
0	502
0	3
0	470
0	575
0	525
0	478
0	290
0	373
0	399
0	406
0	353
0	447
0	400
0	69
0	166
0	43
0	341
0	302
37	78
0	295
0	49
0	0
16	36
0	0
0	0
0	13
0	9
0	13
5	8
973	227
8	191
1	59
0	0
1	0
330	788
0	62
0	100
6	93
3	56
5	68
3	375
0	43
1	184
1	50
2	202
0	49
1	411
0	414
1	407
3	401
0	409
4	411
1	409
0	391
0	68
9	41
0	52
12	574
0	589
55	575
3	1
8	56
10	39
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
30	112
0	3
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
6	12
0	0
0	0
0	0
0	23
0	0
0	0
32	28
0	6
0	0
0	0
0	0
13	7
0	0
0	0
0	0
1	94
4	97
0	379
1	407
4	411
1	354
0	20
2	38
2	34
0	232
6	23
0	1462
3	7387
11	6
3	2393
10	352
12	200
0	7687
0	7541
0	1888
0	2094
138	2307
13	786
16	7340
51	163
0	433
62	6894
0	2418
12	11
143	702
0	7
0	0
0	6
0	5
0	4
0	0
1	2237
2543	4883
116	4896
0	4787
0	3948
1	3482
0	2268
0	2233
2	0
30	82
4	29
14	244
15	28
6	212
0	7
1	2
0	34
4	22
524	1250
0	39
13	1125
5	556
24	88
10	18
0	19
0	0
8	0
0	829
15	793
0	788
3	793
0	784
0	784
0	847
0	847
0	459
0	9
19	0
9	89
0	0
0	0
9	84
0	0
0	0
0	8
6	7
0	8
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	5
0	4
0	4
0	6
0	0
0	3
0	0
8	7
7	1414
0	1308
225	1938
1	1663
0	1682
0	1596
0	1658
1	1389
15	1268
0	579
0	1058
0	782
0	645
0	1076
4	766
15	173
9	788
0	672
0	559
8	639
0	181
1	114
0	125
0	125
0	125
0	125
0	126
0	65
0	104
0	110
0	110
0	110
0	89
0	0
1603	804
8	263
13	117
6	109
3	203
0	0
0	2
0	2
0	2
0	0
0	0
0	147
7	140
0	426
0	111
57	279
23	220
0	189
0	93
0	1253
44	1355
0	265
1	199
1	217
0	146
373	52
0	52
59	229
3	1
3	218
9	54
0	143
6	155
8	134
0	30
3	494
0	295
4	835
0	565
0	130
11	232
3	179
1	50
7	142
5	107
0	93
22	27
0	0
0	19
0	0
0	0
7	101
8	0
5	69
0	92
0	90
0	136
0	69
0	92
0	107
2	89
1	38
2	32
2	33
0	33
11	11
0	6
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	6
0	0
0	0
624	162
35	174
2	51
19	0
0	3
0	121
0	113
0	121
0	114
0	0
0	0
0	1
0	16
0	0
6	2
1	0
0	2
62	93
0	23
1	2
0	2
0	0
1	1255
2	544
1	1627
4	1621
6	1309
21	698
7	1601
2	1370
6	721
0	1073
0	0
17	7
21	130
6	29
0	2
10	8
1	5
0	5
0	5
8	15
0	227
0	0
0	0
0	0
0	0
1	1
0	0
1	9
0	9
0	9
0	4
0	0
4	2651
13	2450
0	132
0	833
2	1198
11	1303
0	129
10	93
13	167
17	23
6	27
26	17
0	106
21	285
0	54
8	55
0	34
24	34
6	7
5	7
0	0
0	0
0	165
12	19
2	0
0	0
6	0
0	4
