UniqueCount	AmbigCount
0	43
0	4
5	3075
1	2
0	37
0	6
0	0
0	16
0	16
0	0
0	0
0	0
0	0
0	0
8	151
0	23
2	24
0	42
0	15
0	93
70	129
2	420
1	140
0	52
146	132
0	42
1	275
0	42
0	1
0	2
0	5
62	3362
0	301
4	381
0	326
0	332
0	218
39	146
0	176
0	18
0	5
0	19
0	15
0	65
0	12
0	26
2	153
8	69
0	22
0	28
17	228
0	1191
0	929
0	774
0	551
0	753
3	583
0	112
0	605
0	628
10	31
0	64
0	16
12	35
1	72
0	164
1	68
0	0
0	0
0	86
0	669
0	20
0	2
0	36
0	837
0	3913
1	91
0	31
0	25
0	26
0	0
0	27
0	188
0	22
0	34
0	6
0	3
177	39332
6611	145838
237	363744
0	23684
77	173331
24	5982
12618	242871
155	157353
0	0
0	80
110	3696
0	81
0	1
0	2
0	83
0	76
0	72
0	70
0	2
0	9
7	9
0	15
0	1
4	2
0	6
0	7
3	7
0	4
0	7
0	5
0	10
2	60
0	4
5	4
0	49
9	72
0	65
4	13
0	25
0	19
389	206
0	36
2	32
0	42
0	43
0	32
0	213
0	47
0	136
0	31
3	18
4	18
2	24
35	61
3	75
0	36
0	61
0	87
0	0
0	0
2	44
0	6
0	0
0	0
0	0
0	0
0	0
0	830
0	856
0	856
0	856
0	856
0	856
0	856
0	856
0	856
0	830
0	5
0	0
0	1
0	1
0	1
19	2894
30	6292
86	5942
0	1
1	1165
29	290
84	711
0	697
85	239
22	225
44	38
36	582
20	590
0	521
1	54
1	225
25	297
0	295
0	297
4	0
1	32
1	31
4	31
0	23
3	11925
0	10189
1276	11925
0	667
7	0
19	1145
0	1145
5	4
0	38
7	65
3	31
4	17
8	60
0	123
58	335
0	61
13	401
3	170
0	399
52	53
9	333
3	265
134	38
0	0
2	686
0	591
0	648
0	646
107	606
16	699
0	634
1	222
2	529
0	297
0	195
0	194
1	71
0	69
0	54
0	35
0	19
3	28
1	11
1	0
0	0
0	0
0	0
0	0
7	67
0	66
0	2
0	2
0	2
0	2
0	0
0	0
0	358
19	504
14	271
2	312
77	1027
105	1030
0	353
5	4946
0	4754
0	4794
194	2802
8	2599
0	1836
0	1246
944	0
7	4
0	3
2	7
0	5
0	3
13	6
0	2642
