UniqueCount	AmbigCount
0	150
0	26
8	3394
9	5
0	27
0	5
0	3
0	12
0	12
0	0
0	0
0	0
0	0
0	0
17	167
0	22
2	24
0	48
0	20
0	97
77	138
9	441
5	163
0	49
146	122
0	45
0	239
0	24
2	0
0	1
0	32
67	3879
0	307
3	401
0	321
0	336
0	217
41	159
0	176
0	28
0	17
0	28
0	15
0	66
0	16
0	32
1	129
4	69
0	27
0	36
12	148
0	968
0	754
0	664
0	497
0	605
6	506
1	130
0	526
0	536
7	44
0	86
0	31
22	39
0	106
0	175
3	75
0	1
0	0
0	78
1	738
0	40
0	8
0	37
0	499
2	3570
6	109
0	37
0	37
0	40
0	0
0	30
1	151
0	25
0	39
0	15
0	11
112	35361
5158	106140
207	300392
0	17410
48	122697
11	4204
10036	153159
157	132262
0	1
0	79
112	3414
0	65
0	0
0	1
1	110
0	99
2	112
0	98
0	2
0	11
6	11
0	15
0	3
0	3
0	7
0	8
0	8
0	8
0	8
0	6
0	8
7	58
1	3
1	1
0	59
7	80
0	72
2	13
1	32
0	26
341	181
0	42
0	30
0	48
0	57
0	30
0	195
0	57
0	117
0	45
5	22
16	38
7	27
31	47
0	74
0	38
0	63
0	71
0	0
0	0
0	40
2	6
0	0
0	0
0	0
0	0
0	0
0	675
0	705
0	705
0	706
0	706
0	705
0	706
0	705
0	705
0	675
0	7
0	1
0	2
0	1
1	1
19	2745
39	6327
111	6022
1	0
0	1216
16	308
89	604
0	592
39	168
13	221
27	49
7	282
12	278
0	263
0	33
0	94
3	108
0	106
0	108
1	0
0	30
2	30
3	27
0	25
0	10584
0	9083
1061	10576
0	705
5	0
20	899
0	899
10	8
0	40
4	32
4	30
1	16
7	56
0	104
48	317
0	59
20	287
10	154
0	287
63	24
1	238
0	180
77	20
1	0
2	677
2	583
0	637
0	622
102	597
16	697
2	632
0	235
3	523
0	270
0	178
0	179
0	73
2	73
0	59
0	49
0	29
1	34
1	15
0	0
0	0
0	0
0	0
2	0
4	66
0	65
1	0
0	0
0	0
0	0
0	0
2	0
0	291
13	432
19	249
2	270
98	1074
86	1078
0	380
4	4793
0	4604
0	4649
128	2693
10	2483
0	1864
0	1185
1032	0
3	4
2	3
0	5
0	3
0	4
11	5
1	2817
0	2820
0	2764
1	2194
0	2394
0	2057
0	2202
10	609
0	2064
4	1879
0	1037
1	1048
1	1196
0	1069
4	1066
0	314
0	702
6	620
8	602
35	188
4	9
6	5
2	115
0	90
13	106
0	104
0	14
0	101
0	4
1	40
16	1578
48	1529
8	1107
0	949
4	89
2	147
1	233
0	70
90	403
2	186
40	112
0	114
3	24
0	0
11	573
7	285
1	176
0	334
2	409
0	2723
0	4081
0	4070
0	2982
0	2968
0	4189
0	1035
0	3588
0	2978
168	2849
5	2576
1	2895
0	4057
0	3182
0	2887
0	3824
0	3843
0	1335
0	941
11	860
0	3210
0	900
0	1476
0	1342
0	992
0	1187
0	2064
0	355
1	542
0	1708
0	1290
3	1010
0	1441
0	1355
0	1353
0	229
4	189
0	860
0	1257
0	1130
5	862
0	1061
0	1033
0	882
0	791
0	822
0	812
0	308
0	308
3	64
0	3
46	0
6	551
623	623
7	168
23	0
0	1592
3	1606
0	1224
0	443
0	457
13	251
2	135
10	219
0	1
0	30
1	47
0	51
2	47
2	51
0	16
0	14
4	20
2	2
4	2
0	3061
282	2989
0	3002
4	3033
20	864
2	207
0	0
109	1764
3	1915
15	1258
9	2219
0	2960
0	2090
0	1634
0	2563
0	2309
0	1346
3	1690
0	634
3	561
4	458
1	559
0	674
37	214
1	450
1	150
3	256
0	292
0	716
11	674
0	82
0	84
0	654
2	679
0	359
11	2977
1	1409
111	2638
66	972
38	1741
3	1208
0	18
133	385
0	63
0	63
0	63
0	6
0	1
0	0
0	0
1	10
1	9
0	9
0	11
2	18
2	69
6	80
0	6
57	624
0	62
3	14
35	2557
141	2326
3	584
68	1423
77	1247
0	103
0	96
6	3489
1	3428
0	3228
0	3228
2	363
9	694
8	747
0	0
0	0
2	0
213	5051
8	3424
0	2262
620	1467
42	254
0	0
162	0
75	5
0	597
0	602
0	571
0	604
25	604
0	591
0	604
6	115
0	68
1	571
0	63
0	519
0	40
0	23
0	78
0	602
1	278
0	44
0	563
0	527
1	41
2	29
0	543
1	69
6	35
0	21
1	79
0	207
0	153
23	325
0	246
4	189
0	13
0	4
0	14
0	13
0	9
0	8
0	10
0	7
0	3
0	1
268	5852
0	5811
3	5150
0	5672
0	5432
2	5003
0	5007
4	5001
0	1507
3	209
2	459
3	3916
6	3911
19	1589
17	682
113	90
14	54
0	13
0	4564
0	1509
3	4120
0	4473
0	4294
0	4608
0	4395
0	4535
0	4605
0	4564
63	869
0	1211
0	422
0	269
0	1072
0	321
0	399
0	1004
4	856
6	701
6	282
0	164
14	152
89	4541
2	13
0	350
9	11
0	48
0	439
0	452
57	2230
0	92
0	392
0	322
12	3703
2	3620
4	3467
8	1949
1	290
0	897
1	422
0	306
0	691
5	491
1	287
0	542
19	1006
0	830
3	813
2	580
3	9
32	25005
2	23240
0	25849
60	4673
3	8328
14	5720
9	6743
1	4613
0	890
0	1917
6	0
0	3
0	3
1	2
0	1
0	6
0	5
0	2
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
7	38
0	0
0	0
11	88
3	0
2	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	176
0	7
0	0
0	0
0	0
0	0
1	0
0	576
0	85
0	35
0	22
0	22
0	17
0	522
4	38
0	438
0	69
0	97
0	74
0	97
0	76
0	107
0	106
0	85
0	54
0	41
0	91
0	44
0	489
0	88
0	359
1	396
0	69
14	73
23	4
4	4
1	905
2	996
8	1218
0	1287
0	917
206	1177
0	855
0	1131
0	1076
16	1109
8	1033
0	828
0	960
3	1
0	0
0	1
3841	390
0	30
0	174
17	216
1	37
0	31
2	37
0	3
3	23
0	12
22	21
0	29
20	45
0	11
0	12
0	0
21	3
0	3
0	0
18	3469
0	1336
0	4171
18	2131
22	331
6	3308
24	1767
161	2534
12	1168
4	864
8	616
0	602
1	129
1	37
1	21
2	24
1	31
10	7
0	340
0	323
5	323
0	359
0	284
5	215
2	165
1	0
0	0
5	1402
0	1277
0	957
4	274
7	128
10	80
3	81
1	199
1	520
4	263
3	57
0	101
0	0
2	41
0	41
0	262
5	47
211	520
12	137
172	320
3	210
0	1034
2	1247
9	1345
1	1246
3	1135
0	2247
0	1698
4	795
0	917
306	1061
430	2568
0	2234
0	511
1	896
8	41
5	494
11	51
9	0
1	302
0	334
0	1638
0	1613
0	1649
0	1635
0	436
0	1644
0	396
0	116
0	93
4	191
0	1624
2	106
7	1526
0	132
0	133
0	46
0	46
0	0
0	0
0	0
0	0
0	0
0	0
47	3
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
2	13
0	0
0	0
1	7
0	0
0	3
0	3
0	3
0	2
0	2
0	2
0	3
0	0
17	137
0	161
1	15
2	126
0	14
0	22
0	14
0	0
2	0
90	758
0	758
78	1129
44	1130
166	430
3	775
0	353
0	234
0	108
0	551
0	441
1	176
0	108
0	104
0	49
0	104
0	104
0	40
0	40
0	45
0	43
0	104
0	31
0	16
0	44
0	16
0	0
0	0
0	36
0	519
216	804
3	34
7	646
8	545
6	117
0	273
0	90
0	75
0	2
8	59
0	0
0	0
0	16
0	12
2	15
0	6
1501	586
6	505
3	194
1	0
26	49
500	1283
0	93
2	210
7	217
0	171
0	146
1	643
0	98
0	274
3	99
6	268
0	22
0	493
0	493
0	478
5	485
0	489
2	490
0	489
0	485
0	101
1	43
0	123
8	927
0	948
59	908
0	0
7	99
3	31
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
12	106
1	3
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	1
1	7
0	0
0	0
0	0
4	7
0	0
0	0
3	7
1	0
0	0
0	0
2	1
0	0
0	0
0	0
3	320
1	338
0	938
1	1031
1	1042
0	898
1	43
0	92
21	91
0	598
4	112
3	3669
3	26521
3	74
0	7634
2	1289
30	816
0	26855
0	26749
0	5914
0	6253
550	7422
1	2619
0	26342
3	609
3	1903
17	25216
1	9826
15	118
216	3935
4	48
0	3
1	41
0	28
0	30
1	8
4	9845
3444	16230
118	16245
1	16108
2	14723
3	13601
0	9867
2	9838
5	0
30	27
0	10
15	321
17	20
14	304
0	12
1	2
0	31
1	40
1305	4184
0	150
53	3916
11	1879
26	51
20	47
